Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Total Request Time
377,60,4.12,0.0,14.29,0.12,18.36,0.0,57.61,22623.49
378,60,4.01,0.0,12.5,0.11,18.34,0.0,57.05,22684.28
379,60,3.83,0.0,12.5,0.11,18.15,0.0,55.65,22741.4
380,60,3.93,0.0,12.2,0.12,18.1,0.0,55.1,22803.37
381,60,4.05,0.0,11.63,0.14,18.18,0.0,53.73,22861.35
382,60,4.19,0.0,14.29,0.15,18.37,0.0,50.79,22922.16
383,60,4.18,0.0,14.29,0.16,18.52,0.52,52.24,22979.59
384,60,4.09,0.0,14.63,0.17,18.54,0.16,56.1,23043.78
385,60,4.02,0.0,11.54,0.19,18.5,0.0,54.43,23105.06
386,60,4.0,0.0,11.36,0.19,18.45,0.0,48.33,23165.13
387,60,3.81,0.0,11.9,0.19,18.21,0.0,46.52,23220.57
388,60,3.79,0.0,11.9,0.19,18.0,0.0,45.47,23282.49
389,60,3.93,0.0,9.76,0.2,17.97,0.0,43.95,23342.91
390,60,3.92,0.0,10.81,0.21,17.93,0.0,42.14,23401.94
391,60,4.17,0.0,11.36,0.23,18.15,0.0,41.61,23455.76
392,60,3.84,0.0,11.9,0.24,17.99,0.0,39.54,23520.67
393,60,3.75,0.0,13.33,0.25,17.77,0.0,40.69,23581.73
394,60,3.85,0.0,13.89,0.25,17.7,0.0,45.1,23639.58
395,60,3.96,0.0,13.89,0.26,17.76,0.0,49.38,23703.9
396,59,3.72,0.0,11.43,0.24,17.32,0.0,49.17,23763.11
397,60,3.93,0.0,10.87,0.6,17.66,0.0,48.26,23822.32
398,60,3.66,0.0,10.87,0.61,17.42,0.0,47.08,23881.58
399,51,3.6,0.0,11.76,0.61,16.52,0.0,46.49,23938.4
400,58,3.61,0.0,12.5,0.43,16.95,0.0,47.0,24004.18
401,55,3.93,0.0,12.5,0.43,18.04,0.0,47.95,24062.16
402,59,3.55,0.0,11.54,0.26,17.0,0.0,47.65,24123.25
403,60,3.5,0.0,12.9,0.6,16.65,0.0,45.75,24181.46
404,60,3.65,0.0,11.76,0.41,16.61,0.0,47.13,24240.37
405,60,3.69,0.0,12.82,0.07,16.62,0.0,49.16,24301.94
406,60,3.88,0.0,13.89,0.18,16.82,0.0,49.68,24360.48
407,60,3.9,0.0,10.81,0.19,16.99,0.0,50.37,24422.57
408,60,3.94,0.0,12.82,0.19,17.17,0.0,52.94,24483.55
409,60,3.92,0.0,10.53,0.19,17.3,0.0,52.7,24541.52
410,60,3.91,0.0,8.93,0.2,17.38,0.0,50.86,24603.77
411,55,3.87,0.0,9.26,0.2,17.79,0.0,49.37,24661.31
412,59,3.95,0.0,10.42,0.47,17.41,0.0,47.27,24725.16
413,60,3.83,0.0,10.0,0.35,17.41,0.0,43.36,24782.52
414,56,3.93,0.0,8.93,0.35,17.61,0.0,36.06,24845.22
415,60,3.84,0.0,10.0,0.32,17.43,0.0,40.0,24903.1
416,59,3.8,0.0,10.53,0.32,17.18,0.0,41.01,24959.61
417,59,3.88,0.0,11.54,0.26,17.63,0.0,40.35,25023.97
418,59,4.15,0.0,11.11,0.17,17.66,0.0,40.85,25081.52
419,60,4.04,0.0,12.77,0.29,17.83,0.0,45.1,25143.8
420,59,4.09,0.0,13.04,0.29,18.11,0.0,48.78,25202.45
421,60,4.07,0.0,12.82,0.2,18.03,0.0,51.5,25261.18
422,59,3.94,0.0,14.29,0.2,17.94,0.0,55.14,25322.21
423,60,4.1,0.0,14.81,0.82,18.12,0.56,55.96,25382.32
424,60,4.2,0.0,15.15,0.82,18.3,0.32,54.84,25443.84
425,60,4.19,0.0,13.79,0.83,18.43,0.13,54.8,25498.8
426,60,4.27,0.0,14.29,0.22,18.61,0.83,57.88,25562.6
427,60,4.22,0.0,14.29,0.84,18.7,0.52,60.35,25622.15
428,60,4.07,0.0,11.11,0.77,18.63,0.28,59.14,25686.28
429,60,4.1,0.0,9.3,0.71,18.59,0.1,55.16,25741.32
430,60,4.24,0.0,10.53,0.26,18.71,0.0,51.97,25802.05
431,60,4.37,0.0,12.9,0.28,18.93,0.0,44.15,25863.07
432,60,4.65,0.0,11.11,0.29,19.37,0.0,44.48,25917.36
433,60,4.62,0.0,11.67,0.3,19.7,0.0,46.73,25981.46
434,60,4.66,0.0,11.86,0.31,20.0,0.51,47.97,26042.47
435,60,4.57,0.0,9.84,0.31,20.15,0.25,44.86,26105.36
436,60,4.34,0.0,9.76,0.67,20.04,0.0,42.61,26159.82
437,59,4.2,0.0,10.53,0.68,19.83,0.0,42.04,26224.45
438,60,4.46,0.0,11.43,0.49,19.89,0.0,43.6,26282.67
439,60,4.57,0.0,12.73,0.5,20.06,0.0,46.48,26339.9
440,60,4.39,0.0,12.12,0.51,20.01,0.0,48.8,26405.01
441,59,3.96,0.0,10.91,0.52,19.27,0.0,47.87,26465.17
442,60,3.62,0.0,10.0,0.37,18.89,0.0,44.58,26524.63
443,60,3.79,0.0,10.0,0.39,18.48,0.0,41.04,26581.91
444,60,3.75,0.0,12.2,0.4,18.11,0.0,43.39,26642.76
445,59,3.94,0.0,11.9,0.41,18.0,0.0,46.07,26703.83
446,60,4.02,0.0,10.81,0.25,18.0,0.0,46.73,26761.97
447,58,4.28,0.0,10.26,0.26,18.1,0.0,39.51,26822.27
448,60,4.0,0.0,10.64,0.18,18.18,0.0,45.72,26881.52
449,60,4.0,0.0,10.53,0.18,18.11,0.0,45.09,26940.13
450,60,4.02,0.0,10.64,0.19,18.07,0.0,42.31,27004.66
451,59,4.1,0.0,10.0,0.19,18.05,0.0,40.54,27062.9
452,60,4.66,0.0,11.43,0.57,18.73,0.0,43.36,27122.91
453,60,4.6,0.0,10.87,0.57,19.13,0.0,43.27,27182.16
454,60,4.57,0.0,11.11,0.58,19.43,0.0,42.67,27241.42
455,60,4.68,0.0,11.36,0.59,19.77,0.0,39.48,27301.49
456,60,4.44,0.0,10.26,0.23,19.79,0.0,40.4,27358.04
457,60,4.16,0.0,11.54,0.25,19.53,0.0,42.12,27419.21
458,60,4.18,0.0,11.54,0.26,19.34,0.0,43.99,27480.85
459,60,4.46,0.0,11.76,0.28,19.47,1.35,43.1,27544.14
460,60,4.29,0.0,10.87,0.29,19.4,0.78,42.73,27599.65
461,60,4.68,0.0,15.22,0.31,19.73,0.82,45.72,27662.1
462,60,4.29,0.0,14.89,0.32,19.6,0.78,46.45,27721.39
463,60,4.45,0.0,14.89,0.33,19.66,0.44,49.84,27782.77
464,60,4.32,0.0,13.33,0.34,19.57,0.15,52.91,27844.64
465,60,4.17,0.0,12.96,0.35,19.35,0.0,55.0,27901.38
466,60,4.47,0.0,11.36,0.49,19.47,0.0,54.82,27962.64
467,60,4.5,0.0,11.11,0.51,19.6,0.0,54.68,28019.18
468,59,4.53,0.0,12.28,0.52,19.8,0.0,55.73,28079.61
469,60,4.57,0.0,12.82,0.35,19.86,0.0,53.54,28139.97
470,60,4.65,0.0,13.16,0.35,20.06,0.0,50.85,28204.86
471,60,4.42,0.0,14.71,0.36,19.98,0.68,51.35,28259.96
472,60,4.65,0.0,16.67,0.36,20.14,0.21,57.42,28317.86
473,60,4.63,0.0,17.14,0.37,20.26,0.0,62.74,28381.59
474,60,4.87,0.0,18.18,0.37,20.59,0.0,68.05,28442.84
475,55,4.36,0.0,12.77,0.38,19.13,0.0,52.2,28499.97
476,60,4.64,0.0,13.89,0.51,20.64,0.0,68.0,28561.7
477,60,4.36,0.0,10.0,0.43,20.38,0.0,62.16,28620.28
478,60,4.39,0.0,10.71,0.48,20.18,0.0,56.69,28678.76
479,60,4.34,0.0,12.82,0.49,19.98,0.0,51.51,28739.61
480,60,4.26,0.0,15.0,0.5,19.74,0.77,49.8,28798.91
481,60,4.49,0.0,16.67,0.5,19.78,0.39,46.3,28859.44
482,60,4.64,0.0,16.28,0.5,19.95,0.1,48.75,28921.62
483,60,4.85,0.0,16.67,0.51,20.3,0.0,54.67,28980.53
484,60,4.76,0.0,15.79,0.51,20.48,0.0,58.52,29039.75
485,60,5.16,0.0,16.22,0.3,21.03,0.0,62.03,29099.31
486,60,5.33,0.0,15.38,0.27,21.63,0.0,64.01,29161.79
487,60,5.46,0.0,17.39,0.28,22.23,0.46,67.6,29218.61
488,60,5.39,0.0,13.95,0.28,22.65,0.74,66.24,29280.62
489,59,5.21,0.0,13.33,0.28,22.83,0.43,61.07,29342.37
490,60,4.94,0.0,12.5,0.28,22.62,0.2,56.92,29406.74
491,60,4.64,0.0,12.5,0.28,22.2,0.02,52.09,29463.52
492,57,4.46,0.0,12.5,0.28,21.7,0.0,53.18,29519.18
493,60,4.36,0.0,13.46,0.33,21.19,0.0,55.69,29579.09
494,59,4.18,0.0,11.76,0.34,20.57,0.0,56.0,29642.34
495,60,4.11,0.0,12.5,0.48,20.07,0.0,55.13,29702.98
496,60,4.17,0.0,12.12,0.49,19.7,0.17,54.04,29762.81
497,60,4.05,0.0,11.76,0.5,19.3,0.0,53.18,29821.62
498,60,4.04,0.0,11.86,0.5,18.98,0.0,47.93,29882.29
499,60,4.05,0.0,11.29,0.51,18.73,0.0,47.93,29940.87
500,60,4.11,0.0,11.54,0.51,18.61,0.0,49.27,29997.87
501,59,4.24,0.0,14.04,0.51,18.71,0.0,52.89,30061.5
502,59,4.29,0.0,12.5,0.17,18.65,0.0,53.63,30121.15
503,60,4.57,0.0,13.46,1.36,19.04,0.0,53.67,30180.66
504,60,4.48,0.0,12.5,1.37,19.21,0.0,53.7,30241.56
505,59,4.37,0.0,11.63,1.38,19.22,0.1,53.52,30302.53
506,60,4.42,0.0,11.36,0.23,19.3,0.0,52.47,30361.87
507,60,4.56,0.0,11.36,0.24,19.5,0.0,50.71,30423.06
508,60,4.94,0.0,13.73,0.26,20.05,0.0,46.8,30480.31
509,60,5.03,0.0,14.0,0.27,20.57,0.0,46.43,30539.79
510,60,4.99,0.0,13.73,0.29,20.94,0.0,46.03,30603.57
511,60,5.2,0.0,15.69,0.3,21.44,0.0,52.18,30662.21
512,60,5.46,0.0,15.91,0.32,22.11,0.0,57.32,30719.13
513,60,5.52,0.0,18.18,0.33,22.7,0.0,63.71,30780.25
514,60,5.63,0.0,15.63,0.34,23.28,0.0,63.13,30843.4
515,60,5.58,0.0,17.07,0.35,23.7,0.0,59.77,30903.13
516,60,5.57,0.0,19.05,0.35,24.0,0.0,65.45,30966.95
517,60,5.27,0.0,18.18,0.36,23.95,0.0,70.26,31021.4
518,60,4.71,0.0,18.6,0.36,23.35,0.0,74.53,31082.35
519,59,5.12,0.0,19.51,0.37,23.23,0.0,78.85,31138.18
520,60,5.13,0.0,18.6,0.63,23.24,0.0,81.4,31201.44
521,60,5.05,0.0,19.05,0.58,23.11,0.0,83.88,31258.92
522,60,4.97,0.0,13.73,0.54,22.93,0.0,78.94,31321.15
523,60,4.97,0.0,13.16,0.5,22.79,0.0,73.39,31381.05
524,60,4.92,0.0,13.51,0.46,22.62,0.0,68.96,31443.18
525,60,4.7,0.0,12.2,0.42,22.27,0.0,64.21,31500.97
526,60,4.79,0.0,12.96,0.39,22.07,0.0,64.19,31557.07
527,60,5.02,0.0,14.29,0.36,22.15,1.09,61.86,31620.35
528,60,5.09,0.0,17.14,0.33,22.28,1.77,59.15,31683.26
529,60,4.79,0.0,14.29,0.3,22.08,1.11,57.56,31742.1
530,60,4.94,0.0,15.38,0.28,22.07,0.61,53.61,31801.25
531,60,4.89,0.0,15.38,0.26,22.02,0.23,56.85,31863.73
532,60,4.83,0.0,16.67,0.24,21.92,0.0,61.4,31920.31
533,59,5.13,0.0,13.33,0.22,22.23,0.0,59.19,31977.78
534,60,5.39,0.0,15.38,0.4,22.58,0.0,54.29,32038.89
535,60,5.59,0.0,14.81,0.41,23.13,0.0,51.2,32100.19
536,60,5.42,0.0,15.09,0.42,23.4,0.0,55.87,32161.21
537,60,5.1,0.0,14.63,0.43,23.29,0.0,55.62,32220.93
538,60,5.38,0.0,12.24,0.45,23.48,0.0,55.18,32283.85
539,60,5.42,0.0,15.22,0.46,23.67,0.0,55.32,32343.17
540,60,5.46,0.0,15.38,0.48,23.87,0.0,56.74,32400.65
541,60,5.12,0.0,12.07,0.48,23.69,0.0,56.41,32464.01
542,60,4.82,0.0,13.33,0.49,23.24,0.0,55.66,32523.56
543,60,4.25,0.0,12.9,0.49,22.3,1.12,54.17,32579.55
544,60,3.63,0.0,13.33,0.49,20.93,0.47,51.47,32645.51
545,60,3.17,0.0,12.9,0.5,19.39,0.0,51.03,32700.27
546,60,2.96,0.0,10.34,0.51,17.95,0.21,50.92,32761.73
547,60,2.69,0.0,10.71,0.52,16.54,0.03,51.2,32824.29
548,60,2.11,0.0,6.98,0.53,14.83,0.0,44.28,32885.32
549,60,1.62,0.0,6.25,0.53,12.99,0.0,35.19,32941.21
550,60,1.11,0.0,5.88,0.54,11.03,0.0,29.15,33000.59
551,60,1.12,0.0,5.71,0.49,9.49,0.0,26.87,33062.93
552,60,1.16,0.0,6.52,0.46,8.32,0.0,23.51,33119.98
553,60,1.15,0.0,6.67,0.42,7.4,0.0,24.65,33177.84
554,60,1.15,0.0,4.88,0.39,6.69,0.0,23.05,33239.03
555,60,1.06,0.0,5.41,0.36,6.06,0.0,21.76,33302.08
556,60,1.04,0.0,6.06,0.33,5.57,0.0,20.91,33360.1
557,60,1.08,0.0,5.56,0.3,5.23,0.0,21.86,33421.51
558,60,1.06,0.0,5.88,0.28,4.97,0.0,22.94,33475.59
559,60,1.05,0.0,6.9,0.26,4.77,0.0,24.81,33540.5
560,60,0.93,0.0,5.56,0.24,4.51,0.0,22.97,33602.31
561,60,0.76,0.0,5.71,0.22,4.16,0.0,21.5,33660.36
562,60,0.85,0.0,5.26,0.2,3.98,0.0,20.58,33720.36
563,59,0.84,0.0,5.88,0.21,3.76,0.0,21.87,33781.29
564,60,0.83,0.0,4.55,0.46,3.73,0.0,20.04,33837.84
565,60,0.88,0.0,4.88,0.47,3.69,0.0,18.62,33902.55
566,60,0.88,0.0,5.26,0.47,3.67,0.0,19.74,33958.13
567,60,0.8,0.0,6.0,0.47,3.58,0.0,18.4,34019.64
568,60,0.81,0.0,6.98,0.48,3.52,0.0,17.76,34080.89
569,60,0.91,0.0,6.98,0.44,3.58,0.0,20.93,34139.55
570,60,0.93,0.0,5.41,0.4,3.67,0.0,20.58,34198.4
571,60,1.0,0.0,5.71,0.37,3.8,0.0,20.37,34260.87
572,60,0.92,0.0,5.71,0.38,3.84,0.0,19.95,34322.46
573,60,0.83,0.0,5.13,0.38,3.78,0.0,20.29,34384.0
574,60,0.84,0.0,4.17,0.38,3.74,0.0,19.57,34443.2
575,60,0.8,0.0,4.17,0.39,3.67,0.0,19.54,34500.64
576,60,0.89,0.0,5.56,0.39,3.71,0.0,17.34,34559.81
577,60,0.91,0.0,5.26,0.4,3.76,0.0,14.46,34620.69
578,60,0.95,0.0,5.56,0.4,3.84,0.0,13.68,34680.82
579,60,0.9,0.0,5.88,0.4,3.87,0.0,16.26,34742.03
580,60,0.91,0.0,5.56,0.41,3.91,0.0,18.44,34797.91
581,59,0.8,0.0,5.88,0.41,3.74,0.0,20.51,34861.21
582,60,0.85,0.0,5.26,0.13,3.85,0.0,21.54,34922.78
583,60,0.71,0.0,5.41,0.12,3.7,0.0,22.49,34982.08
584,60,0.75,0.0,6.25,0.11,3.62,0.0,22.97,35042.32
585,60,0.75,0.0,5.88,0.1,3.57,0.0,23.77,35101.44
586,59,0.79,0.0,5.56,0.1,3.61,0.0,18.86,35157.74
587,59,0.84,0.0,5.56,0.02,3.62,0.0,16.8,35224.13
588,60,0.85,0.0,6.25,0.21,3.65,0.0,19.61,35281.12
589,60,0.98,0.0,6.38,0.22,3.83,0.0,20.86,35341.63
590,60,0.97,0.0,6.38,0.22,3.96,0.0,21.72,35397.21
591,60,1.01,0.0,7.89,0.22,4.12,0.0,25.16,35462.48
592,60,1.07,0.0,6.82,0.03,4.3,0.0,26.83,35520.91
593,60,1.12,0.0,6.52,0.03,4.5,0.0,27.85,35581.73
594,60,1.11,0.0,7.14,0.04,4.65,0.0,24.72,35641.2
595,60,1.16,0.0,8.82,0.04,4.81,0.0,28.49,35700.08
596,60,1.05,0.0,10.26,0.22,4.83,0.0,32.94,35762.18
597,60,0.96,0.0,8.89,0.2,4.76,0.0,35.11,35822.7
598,59,1.03,0.0,6.38,0.18,4.84,0.0,32.84,35882.15
599,60,1.06,0.0,6.0,0.01,4.8,0.0,28.83,35939.28
600,60,1.09,0.0,6.38,0.01,4.87,0.0,25.49,35987.07
601,4,0.68,0.0,2.7,0.01,2.5,0.0,6.17,35993.47
