Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
189,59,49.15,0.0,100.0,0.0,70.79,0.47,100.0,5.0405,0.0236,10.0,0.0,0.0,0.0,0.2507,-1.0,1.0,11261.42
190,60,46.67,0.0,100.0,0.0,69.35,0.38,100.0,5.0938,0.0189,10.0,0.0,0.0,0.0,0.2206,-1.0,1.0,11314.75
191,59,44.07,0.0,100.0,0.0,66.59,0.3,100.0,4.9973,0.0151,10.0,0.0,0.0,0.0,0.193,-1.0,1.0,11366.64
192,60,43.33,0.0,100.0,0.0,69.48,0.92,100.0,5.0182,0.0461,10.0,0.0,0.0,0.0,0.1523,-1.0,1.0,11416.83
193,58,43.1,0.0,100.0,0.0,69.47,1.8,100.0,4.9266,0.0901,10.0,0.0,0.0,0.0,0.1446,-1.0,1.0,11487.52
194,60,43.33,0.0,100.0,0.0,69.69,1.44,100.0,4.954,0.0721,10.0,0.0,0.0,0.0,0.1455,-1.0,1.0,11563.91
195,60,43.33,0.0,100.0,0.0,70.35,1.15,100.0,4.8913,0.0576,10.0,0.0,0.0,0.0,0.1373,-1.0,1.0,11603.28
196,60,40.0,0.0,100.0,0.0,69.52,0.92,100.0,4.8109,0.0461,10.0,0.0,0.0,0.0,0.081,-1.0,1.0,11656.88
197,59,35.59,0.0,100.0,0.0,68.65,0.74,100.0,4.7421,0.0369,10.0,0.0,0.0,0.0,-0.0065,-1.0,1.0,11719.24
198,59,35.59,0.0,100.0,0.0,67.76,1.15,100.0,4.6192,0.0576,10.0,0.0,0.0,0.0,0.0047,-1.0,1.0,11784.09
199,57,33.33,0.0,100.0,0.0,66.88,0.92,100.0,4.3778,0.0461,10.0,0.0,-0.0,-0.0,-0.0333,-1.0,1.0,11849.53
200,60,31.67,0.0,100.0,0.0,63.89,0.74,100.0,4.2931,0.0369,10.0,0.0,0.0,0.0,-0.0361,-1.0,1.0,11887.45
201,60,30.0,0.0,100.0,0.0,60.44,0.59,100.0,4.1528,0.0295,10.0,0.0,0.0,0.0,-0.0389,-1.0,1.0,11949.09
202,60,31.67,0.0,100.0,0.0,61.59,1.44,100.0,4.0264,0.0721,10.0,0.0,0.0,0.0,-0.0199,-1.0,1.0,12020.82
203,60,31.67,0.0,100.0,0.0,59.91,1.15,100.0,3.909,0.0576,10.0,0.0,0.0,0.0,0.0011,-1.0,1.0,12114.77
204,60,35.0,0.0,100.0,0.0,60.51,0.92,100.0,3.8398,0.0461,10.0,0.0,0.0,0.0,0.0519,-1.0,1.0,12160.96
205,59,33.9,0.0,100.0,0.0,60.32,0.74,100.0,3.7722,0.0369,10.0,0.0,0.0,0.0,0.0426,-1.0,1.0,12199.5
206,60,31.67,0.0,100.0,0.0,57.52,0.59,100.0,3.7028,0.0295,10.0,0.0,0.0,0.0,0.0268,-1.0,1.0,12237.08
207,60,31.67,0.0,100.0,0.0,55.94,0.47,100.0,3.6526,0.0236,10.0,0.0,0.0,0.0,0.0424,-1.0,1.0,12288.39
208,60,25.0,0.0,100.0,0.0,53.09,0.38,100.0,3.5236,0.0189,10.0,0.0,0.0,0.0,-0.0594,-1.0,1.0,12323.3
209,60,26.67,0.0,100.0,0.0,53.77,1.44,100.0,3.4265,0.0721,10.0,0.0,0.0,0.0,-0.0304,-1.0,1.0,12370.16
210,60,30.0,0.0,100.0,0.0,55.54,1.15,100.0,3.3906,0.0576,10.0,0.0,0.0,0.0,0.0141,-1.0,1.0,12439.84
211,60,33.33,0.0,100.0,0.0,55.98,0.92,100.0,3.414,0.0461,10.0,0.0,0.0,0.0,0.0794,-1.0,1.0,12472.94
212,60,31.67,0.0,100.0,0.0,56.6,0.74,100.0,3.405,0.0369,10.0,0.0,0.0,0.0,0.0425,-1.0,1.0,12583.44
213,60,35.0,0.0,100.0,0.0,59.73,0.59,100.0,3.4211,0.0295,10.0,0.0,0.0,0.0,0.07,-1.0,1.0,12667.47
214,60,41.67,0.0,100.0,0.0,64.81,0.47,100.0,3.5259,0.0236,10.0,0.0,0.0,0.0,0.1566,-1.0,1.0,12750.13
215,60,41.67,0.0,100.0,0.0,63.77,0.38,100.0,3.6273,0.0189,10.0,0.0,0.0,0.0,0.1695,-1.0,1.0,12781.17
216,60,45.0,0.0,100.0,0.0,64.92,0.3,100.0,3.7695,0.0151,10.0,0.0,0.0,0.0,0.2302,-1.0,1.0,12858.74
217,60,48.33,0.0,100.0,0.0,67.16,0.38,100.0,3.955,0.0189,10.0,0.0,0.0,0.0,0.2688,-1.0,1.0,12905.73
218,60,50.0,0.0,100.0,0.0,66.31,0.3,100.0,4.1823,0.0151,10.0,0.0,-0.0,-0.0,0.3128,-1.0,1.0,12951.9
219,60,48.33,0.0,100.0,0.0,65.34,0.24,100.0,4.3776,0.0121,10.0,0.0,0.0,0.0,0.2874,-1.0,1.0,12994.8
220,60,46.67,0.0,100.0,0.0,66.23,0.47,100.0,4.5201,0.0236,10.0,0.0,0.0,0.0,0.2471,-1.0,1.0,13063.94
221,60,48.33,0.0,100.0,0.0,65.97,0.38,100.0,4.6799,0.0189,10.0,0.0,0.0,0.0,0.2879,-1.0,1.0,13127.01
222,60,50.0,0.0,100.0,0.0,68.91,0.3,100.0,4.8428,0.0151,10.0,0.0,0.0,0.0,0.2928,-1.0,1.0,13208.23
223,60,48.33,0.0,100.0,0.0,70.72,0.24,100.0,4.935,0.0121,10.0,0.0,0.0,0.0,0.2452,-1.0,1.0,13288.79
224,60,43.33,0.0,100.0,0.0,71.86,0.19,100.0,4.9245,0.0097,10.0,0.0,0.0,0.0,0.1275,-1.0,1.0,13348.13
225,60,43.33,0.0,100.0,0.0,72.7,0.15,100.0,4.918,0.0077,10.0,0.0,0.0,0.0,0.1162,-1.0,1.0,13374.43
226,60,40.0,0.0,100.0,0.0,70.83,0.12,100.0,4.8677,0.0062,10.0,0.0,0.0,0.0,0.073,-1.0,1.0,13414.2
227,60,36.67,0.0,100.0,0.0,70.32,0.1,100.0,4.7538,0.005,10.0,0.0,-0.0,-0.0,0.0085,-1.0,1.0,13514.18
228,60,43.33,0.0,100.0,0.0,75.58,0.08,100.0,4.7191,0.004,10.0,0.0,0.0,0.0,0.0844,-1.0,1.0,13555.61
229,60,43.33,0.0,100.0,0.0,71.8,0.06,100.0,4.6941,0.0032,10.0,0.0,0.0,0.0,0.1108,-1.0,1.0,13635.69
230,60,45.0,0.0,100.0,0.0,72.83,0.05,100.0,4.6951,0.0025,10.0,0.0,0.0,0.0,0.1355,-1.0,1.0,13711.57
231,60,45.0,0.0,100.0,0.0,72.54,0.74,100.0,4.7052,0.0369,10.0,0.0,0.0,0.0,0.1391,-1.0,1.0,13774.93
232,60,46.67,0.0,100.0,0.0,73.59,1.15,100.0,4.7264,0.0576,10.0,0.0,0.0,0.0,0.1593,-1.0,1.0,13843.92
233,60,43.33,0.0,100.0,0.0,71.86,4.4,100.0,4.7174,0.2199,10.0,0.0,0.0,0.0,0.1143,-1.0,1.0,13886.39
234,60,36.67,0.0,100.0,0.0,69.15,3.52,100.0,4.6413,0.1759,10.0,0.0,0.0,0.0,0.0147,-1.0,1.0,13933.68
235,60,36.67,0.0,100.0,0.0,69.49,4.4,100.0,4.5685,0.2199,10.0,0.0,0.0,0.0,0.0105,-1.0,1.0,13994.62
236,60,38.33,0.0,100.0,0.0,68.2,5.5,100.0,4.5405,0.2749,10.0,0.0,0.0,0.0,0.0558,-1.0,1.0,14057.17
237,60,41.67,0.0,100.0,0.0,69.99,5.5,100.0,4.5402,0.2749,10.0,0.0,0.0,0.0,0.1043,-1.0,1.0,14133.84
238,60,36.67,0.0,100.0,0.0,68.21,4.4,100.0,4.4585,0.2199,10.0,0.0,0.0,0.0,0.0182,-1.0,1.0,14183.85
239,60,36.67,0.0,100.0,0.0,65.84,5.5,100.0,4.393,0.2749,10.0,0.0,0.0,0.0,0.0353,-1.0,1.0,14223.59
240,60,31.67,0.0,100.0,0.0,62.01,4.4,100.0,4.2808,0.2199,10.0,0.0,0.0,0.0,-0.0251,-1.0,1.0,14261.24
241,60,33.33,0.0,100.0,0.0,62.12,4.4,100.0,4.1896,0.2199,10.0,0.0,0.0,0.0,0.0151,-1.0,1.0,14352.76
242,60,30.0,0.0,100.0,0.0,60.94,3.52,100.0,4.0519,0.1759,10.0,0.0,0.0,0.0,-0.0367,-1.0,1.0,14427.62
243,60,31.67,0.0,100.0,0.0,62.22,2.81,100.0,3.9449,0.1407,10.0,0.0,0.0,0.0,-0.0236,-1.0,1.0,14464.68
244,59,32.2,0.0,100.0,0.0,59.76,2.25,100.0,3.91,0.1126,10.0,0.0,0.0,0.0,0.0158,-1.0,1.0,14512.72
245,60,31.67,0.0,100.0,0.0,57.27,1.8,100.0,3.7889,0.0901,10.0,0.0,0.0,0.0,0.0258,-1.0,1.0,14555.68
246,59,32.2,0.0,100.0,0.0,56.69,1.44,100.0,3.6293,0.0721,10.0,0.0,0.0,0.0,0.0456,-1.0,1.0,14629.45
247,60,35.0,0.0,100.0,0.0,57.2,1.15,100.0,3.6884,0.0576,10.0,0.0,0.0,0.0,0.0934,-1.0,1.0,14694.01
248,60,38.33,0.0,100.0,0.0,60.23,0.92,100.0,3.6985,0.0461,10.0,0.0,0.0,0.0,0.1304,-1.0,1.0,14792.35
249,60,38.33,0.0,100.0,0.0,59.11,0.74,100.0,3.7304,0.0369,10.0,0.0,0.0,0.0,0.1486,-1.0,1.0,14841.98
250,60,41.67,0.0,100.0,0.0,61.53,0.59,100.0,3.8143,0.0295,10.0,0.0,0.0,0.0,0.1933,-1.0,1.0,14892.83
251,60,38.33,0.0,100.0,0.0,60.85,0.47,100.0,3.8605,0.0236,10.0,0.0,0.0,0.0,0.1352,-1.0,1.0,14936.22
252,59,35.59,0.0,100.0,0.0,61.31,1.8,100.0,3.7905,0.0901,10.0,0.0,0.0,0.0,0.0768,-1.0,1.0,14990.28
253,60,36.67,0.0,100.0,0.0,59.57,1.44,100.0,3.9078,0.0721,10.0,0.0,0.0,0.0,0.1138,-1.0,1.0,15056.77
254,60,36.67,0.0,100.0,0.0,57.32,1.15,100.0,3.9527,0.0576,10.0,0.0,0.0,0.0,0.1377,-1.0,1.0,15102.92
255,60,38.33,0.0,100.0,0.0,60.04,1.8,100.0,4.0104,0.0901,10.0,0.0,0.0,0.0,0.1453,-1.0,1.0,15163.84
256,60,38.33,0.0,100.0,0.0,59.34,1.44,100.0,4.0562,0.0721,10.0,0.0,0.0,0.0,0.1499,-1.0,1.0,15222.45
257,60,36.67,0.0,100.0,0.0,59.31,1.15,100.0,4.0695,0.0576,10.0,0.0,0.0,0.0,0.1086,-1.0,1.0,15295.73
258,60,35.0,0.0,100.0,0.0,61.72,0.92,100.0,4.0392,0.0461,10.0,0.0,0.0,0.0,0.0576,-1.0,1.0,15363.04
259,60,36.67,0.0,100.0,0.0,63.01,0.74,100.0,4.0334,0.0369,10.0,0.0,0.0,0.0,0.0832,-1.0,1.0,15442.5
260,60,40.0,0.0,100.0,0.0,67.2,0.74,100.0,4.0363,0.0369,10.0,0.0,-0.0,-0.0,0.1058,-1.0,1.0,15498.7
261,60,41.67,0.0,100.0,0.0,68.38,1.44,100.0,4.0615,0.0721,10.0,0.0,0.0,0.0,0.1286,-1.0,1.0,15544.31
262,60,40.0,0.0,100.0,0.0,65.71,1.15,100.0,4.0611,0.0576,10.0,0.0,0.0,0.0,0.1162,-1.0,1.0,15590.23
263,60,38.33,0.0,100.0,0.0,65.46,0.92,100.0,4.072,0.0461,10.0,0.0,0.0,0.0,0.0776,-1.0,1.0,15657.12
264,60,46.67,0.0,100.0,0.0,70.49,0.92,100.0,4.1944,0.0461,10.0,0.0,0.0,0.0,0.1981,-1.0,1.0,15718.12
265,60,41.67,0.0,100.0,0.0,67.39,0.74,100.0,4.2547,0.0369,10.0,0.0,0.0,0.0,0.1285,-1.0,1.0,15765.2
266,60,38.33,0.0,100.0,0.0,64.58,0.59,100.0,4.2874,0.0295,10.0,0.0,0.0,0.0,0.0928,-1.0,1.0,15835.21
267,60,43.33,0.0,100.0,0.0,68.48,0.59,100.0,4.3734,0.0295,10.0,0.0,0.0,0.0,0.1566,-1.0,1.0,15915.07
268,60,41.67,0.0,100.0,0.0,67.09,0.47,100.0,4.4201,0.0236,10.0,0.0,0.0,0.0,0.1322,-1.0,1.0,15981.03
269,60,45.0,0.0,100.0,0.0,69.56,3.52,100.0,4.4878,0.1759,10.0,0.0,-0.0,-0.0,0.1805,-1.0,1.0,16049.37
270,60,43.33,0.0,100.0,0.0,68.27,3.52,100.0,4.5064,0.1759,10.0,0.0,0.0,0.0,0.1549,-1.0,1.0,16114.5
271,60,41.67,0.0,100.0,0.0,65.28,2.81,100.0,4.507,0.1407,10.0,0.0,0.0,0.0,0.1506,-1.0,1.0,16177.17
272,60,41.67,0.0,100.0,0.0,64.19,2.25,100.0,4.5313,0.1126,10.0,0.0,0.0,0.0,0.1643,-1.0,1.0,16215.67
273,60,38.33,0.0,100.0,0.0,61.35,1.8,100.0,4.5094,0.0901,10.0,0.0,0.0,0.0,0.1248,-1.0,1.0,16258.43
274,60,38.33,0.0,100.0,0.0,65.15,1.44,100.0,4.4492,0.0721,10.0,0.0,0.0,0.0,0.0898,-1.0,1.0,16358.91
275,60,40.0,0.0,100.0,0.0,64.07,1.15,100.0,4.4317,0.0576,10.0,0.0,0.0,0.0,0.1324,-1.0,1.0,16387.93
276,60,45.0,0.0,100.0,0.0,66.41,1.15,100.0,4.4815,0.0576,10.0,0.0,0.0,0.0,0.2115,-1.0,1.0,16456.88
277,60,38.33,0.0,100.0,0.0,67.41,1.8,100.0,4.4333,0.0901,10.0,0.0,0.0,0.0,0.0699,-1.0,1.0,16505.06
278,59,38.98,0.0,100.0,0.0,69.14,1.44,100.0,4.4545,0.0721,10.0,0.0,0.0,0.0,0.0637,-1.0,1.0,16581.96
279,60,35.0,0.0,100.0,0.0,68.07,1.8,100.0,4.2896,0.0901,10.0,0.0,0.0,0.0,-0.0133,-1.0,1.0,16632.87
280,60,30.0,0.0,100.0,0.0,67.07,1.44,100.0,4.1595,0.0721,10.0,0.0,0.0,0.0,-0.0967,-1.0,1.0,16692.73
281,60,30.0,0.0,100.0,0.0,68.23,1.15,100.0,4.04,0.0576,10.0,0.0,0.0,0.0,-0.1029,-1.0,1.0,16733.52
282,59,33.9,0.0,100.0,0.0,68.84,0.92,100.0,4.0373,0.0461,10.0,0.0,0.0,0.0,-0.0469,-1.0,1.0,16807.2
283,60,38.33,0.0,100.0,0.0,69.1,0.92,100.0,3.9842,0.0461,10.0,0.0,0.0,0.0,0.0404,-1.0,1.0,16861.49
284,60,33.33,0.0,100.0,0.0,64.95,0.74,100.0,3.9236,0.0369,10.0,0.0,0.0,0.0,-0.0244,-1.0,1.0,16926.35
285,60,36.67,0.0,100.0,0.0,63.26,1.8,100.0,3.9138,0.0901,10.0,0.0,0.0,0.0,0.0515,-1.0,1.0,16987.52
286,60,36.67,0.0,100.0,0.0,63.69,1.44,100.0,3.9144,0.0721,10.0,0.0,-0.0,-0.0,0.0538,-1.0,1.0,17056.0
287,60,36.67,0.0,100.0,0.0,63.53,1.15,100.0,3.9205,0.0576,10.0,0.0,0.0,0.0,0.0642,-1.0,1.0,17107.16
288,60,36.67,0.0,100.0,0.0,62.47,0.92,100.0,3.9271,0.0461,10.0,0.0,0.0,0.0,0.0816,-1.0,1.0,17196.06
289,60,38.33,0.0,100.0,0.0,64.09,0.74,100.0,3.9522,0.0369,10.0,0.0,0.0,0.0,0.0947,-1.0,1.0,17236.2
290,60,38.33,0.0,100.0,0.0,63.21,0.59,100.0,3.9894,0.0295,10.0,0.0,0.0,0.0,0.1099,-1.0,1.0,17272.78
291,60,38.33,0.0,100.0,0.0,63.47,3.52,100.0,4.0183,0.1759,10.0,0.0,0.0,0.0,0.1025,-1.0,1.0,17321.51
292,60,36.67,0.0,100.0,0.0,62.04,2.81,100.0,4.0243,0.1407,10.0,0.0,0.0,0.0,0.0829,-1.0,1.0,17380.25
293,60,36.67,0.0,100.0,0.0,62.47,2.25,100.0,4.0227,0.1126,10.0,0.0,0.0,0.0,0.0817,-1.0,1.0,17458.55
294,60,35.0,0.0,100.0,0.0,61.22,1.8,100.0,4.0273,0.0901,10.0,0.0,0.0,0.0,0.0598,-1.0,1.0,17536.85
295,60,36.67,0.0,100.0,0.0,63.43,2.25,100.0,4.0227,0.1126,10.0,0.0,0.0,0.0,0.0738,-1.0,1.0,17574.61
296,60,36.67,0.0,100.0,0.0,63.9,1.8,100.0,4.0184,0.0901,10.0,0.0,0.0,0.0,0.0679,-1.0,1.0,17618.96
297,60,36.67,0.0,100.0,0.0,62.76,1.44,100.0,4.0115,0.0721,10.0,0.0,0.0,0.0,0.0779,-1.0,1.0,17673.49
298,60,35.0,0.0,100.0,0.0,61.51,1.15,100.0,3.9872,0.0576,10.0,0.0,0.0,0.0,0.0562,-1.0,1.0,17771.24
299,60,36.67,0.0,100.0,0.0,61.52,0.92,100.0,3.9697,0.0461,10.0,0.0,0.0,0.0,0.0861,-1.0,1.0,17814.01
300,60,41.67,0.0,100.0,0.0,65.02,1.8,100.0,4.0173,0.0901,10.0,0.0,0.0,0.0,0.1539,-1.0,1.0,17895.77
301,60,45.0,0.0,100.0,0.0,68.43,1.44,100.0,4.099,0.0721,10.0,0.0,0.0,0.0,0.1862,-1.0,1.0,17967.26
302,60,43.33,0.0,100.0,0.0,65.75,1.15,100.0,4.1712,0.0576,10.0,0.0,0.0,0.0,0.1823,-1.0,1.0,18008.94
303,60,43.33,0.0,100.0,0.0,66.13,0.92,100.0,4.2431,0.0461,10.0,0.0,0.0,0.0,0.1776,-1.0,1.0,18066.67
304,60,46.67,0.0,100.0,0.0,68.41,0.92,100.0,4.3539,0.0461,10.0,0.0,0.0,0.0,0.2241,-1.0,1.0,18145.96
305,60,43.33,0.0,100.0,0.0,67.65,0.74,100.0,4.4099,0.0369,10.0,0.0,-0.0,-0.0,0.1668,-1.0,1.0,18208.04
306,60,41.67,0.0,100.0,0.0,66.77,0.59,100.0,4.4487,0.0295,10.0,0.0,0.0,0.0,0.1403,-1.0,1.0,18237.64
307,60,40.0,0.0,100.0,0.0,66.03,0.47,100.0,4.4794,0.0236,10.0,0.0,0.0,0.0,0.1163,-1.0,1.0,18304.8
308,60,43.33,0.0,100.0,0.0,68.38,1.8,100.0,4.5477,0.0901,10.0,0.0,0.0,0.0,0.1577,-1.0,1.0,18362.86
309,60,38.33,0.0,100.0,0.0,66.04,1.44,100.0,4.5521,0.0721,10.0,0.0,0.0,0.0,0.0828,-1.0,1.0,18397.77
310,60,33.33,0.0,100.0,0.0,63.16,1.15,100.0,4.4593,0.0576,10.0,0.0,0.0,0.0,0.0063,-1.0,1.0,18447.83
311,60,31.67,0.0,100.0,0.0,63.43,0.92,100.0,4.329,0.0461,10.0,0.0,0.0,0.0,-0.0304,-1.0,1.0,18523.56
312,60,38.33,0.0,100.0,0.0,66.91,1.44,100.0,4.2881,0.0721,10.0,0.0,0.0,0.0,0.0677,-1.0,1.0,18614.89
313,60,38.33,0.0,100.0,0.0,67.4,1.15,100.0,4.244,0.0576,10.0,0.0,0.0,0.0,0.0658,-1.0,1.0,18647.67
314,60,40.0,0.0,100.0,0.0,65.9,1.44,100.0,4.1989,0.0721,10.0,0.0,0.0,0.0,0.1095,-1.0,1.0,18738.79
315,59,37.29,0.0,100.0,0.0,66.62,1.15,100.0,4.0433,0.0576,10.0,0.0,0.0,0.0,0.0444,-1.0,1.0,18795.87
316,59,42.37,0.0,100.0,0.0,66.07,0.92,100.0,4.1204,0.0461,10.0,0.0,0.0,0.0,0.1487,-1.0,1.0,18835.35
317,60,41.67,0.0,100.0,0.0,63.64,0.74,100.0,4.1955,0.0369,10.0,0.0,0.0,0.0,0.167,-1.0,1.0,18901.27
318,60,40.0,0.0,100.0,0.0,62.49,0.59,100.0,4.1935,0.0295,10.0,0.0,0.0,0.0,0.1481,-1.0,1.0,18953.04
319,60,40.0,0.0,100.0,0.0,61.32,0.47,100.0,4.2189,0.0236,10.0,0.0,0.0,0.0,0.1587,-1.0,1.0,19000.25
320,60,41.67,0.0,100.0,0.0,61.24,0.38,100.0,4.2845,0.0189,10.0,0.0,0.0,0.0,0.1887,-1.0,1.0,19079.26
321,60,43.33,0.0,100.0,0.0,63.57,0.62,100.0,4.3631,0.0311,10.0,0.0,0.0,0.0,0.2054,-1.0,1.0,19146.15
322,60,45.0,0.0,100.0,0.0,66.29,0.5,100.0,4.4221,0.0249,10.0,0.0,0.0,0.0,0.2172,-1.0,1.0,19220.28
323,60,41.67,0.0,100.0,0.0,64.03,0.4,100.0,4.4415,0.0199,10.0,0.0,0.0,0.0,0.1705,-1.0,1.0,19263.26
324,60,35.0,0.0,100.0,0.0,63.5,0.32,100.0,4.3777,0.0159,10.0,0.0,0.0,0.0,0.0438,-1.0,1.0,19298.03
325,60,33.33,0.0,100.0,0.0,63.06,0.26,100.0,4.274,0.0128,10.0,0.0,0.0,0.0,0.0159,-1.0,1.0,19364.81
326,60,31.67,0.0,100.0,0.0,60.78,0.2,100.0,4.1601,0.0102,10.0,0.0,0.0,0.0,0.0027,-1.0,1.0,19401.98
327,60,31.67,0.0,100.0,0.0,59.84,0.16,100.0,4.0647,0.0082,10.0,0.0,0.0,0.0,0.0103,-1.0,1.0,19458.72
328,59,37.29,0.0,100.0,0.0,66.19,0.13,100.0,4.0969,0.0065,10.0,0.0,0.0,0.0,0.0554,-1.0,1.0,19554.98
329,60,40.0,0.0,100.0,0.0,66.13,0.74,100.0,4.0408,0.0369,10.0,0.0,0.0,0.0,0.0993,-1.0,1.0,19626.42
330,60,46.67,0.0,100.0,0.0,73.76,0.59,100.0,4.1181,0.0295,10.0,0.0,0.0,0.0,0.1613,-1.0,1.0,19727.23
331,60,46.67,0.0,100.0,0.0,72.29,0.47,100.0,4.1997,0.0236,10.0,0.0,0.0,0.0,0.1798,-1.0,1.0,19808.25
332,60,40.0,0.0,100.0,0.0,71.14,0.38,100.0,4.2059,0.0189,10.0,0.0,-0.0,-0.0,0.0607,-1.0,1.0,19881.08
333,60,39.17,0.0,100.0,0.0,69.91,1.8,100.0,4.2075,0.0901,10.0,0.0,0.0,0.0,0.0553,-1.0,1.0,19915.15
334,59,38.14,0.0,100.0,0.0,68.38,3.52,100.0,4.2739,0.1759,10.0,0.0,0.0,0.0,0.0521,-1.0,1.0,19961.73
335,59,38.14,0.0,100.0,0.0,67.13,1.44,100.0,4.2822,0.0721,10.0,0.0,0.0,0.0,0.0635,-1.0,1.0,20022.2
336,59,38.98,0.0,100.0,0.0,65.06,1.15,100.0,4.3147,0.0576,10.0,0.0,0.0,0.0,0.1025,-1.0,1.0,20088.11
337,59,35.59,0.0,100.0,0.0,60.25,0.92,100.0,4.1916,0.0461,10.0,0.0,0.0,0.0,0.0716,-1.0,1.0,20149.66
338,60,35.0,0.0,100.0,0.0,60.58,0.74,100.0,4.2579,0.0369,10.0,0.0,0.0,0.0,0.0595,-1.0,1.0,20225.03
339,60,30.0,0.0,100.0,0.0,57.47,0.59,100.0,4.1392,0.0295,10.0,0.0,0.0,0.0,-0.0058,-1.0,1.0,20309.81
340,60,21.67,0.0,100.0,0.0,56.3,0.92,100.0,3.8776,0.0461,10.0,0.0,0.0,0.0,-0.1579,-1.0,1.0,20380.76
341,60,17.5,0.0,100.0,0.0,54.04,0.74,100.0,3.5813,0.0369,10.0,0.0,0.0,0.0,-0.213,-1.0,1.0,20441.78
342,60,16.67,0.0,100.0,0.0,50.25,0.59,100.0,3.2906,0.0295,10.0,0.0,0.0,0.0,-0.2071,-1.0,1.0,20513.88
343,60,15.0,0.0,100.0,0.0,47.54,0.47,100.0,3.0047,0.0236,10.0,0.0,0.0,0.0,-0.2025,-1.0,1.0,20564.48
344,60,15.0,0.0,100.0,0.0,44.36,0.38,100.0,2.7431,0.0189,10.0,0.0,0.0,0.0,-0.1754,-1.0,1.0,20624.96
345,60,13.67,0.0,100.0,0.0,40.23,0.3,100.0,2.4862,0.0151,10.0,0.0,0.0,0.0,-0.1736,-1.0,1.0,20677.2
346,60,12.83,0.0,100.0,0.0,35.33,0.0,100.0,2.2633,-0.1836,10.0,0.0,0.0,0.0,-0.1562,-1.0,1.0,20735.72
347,60,12.83,0.0,100.0,0.0,32.04,0.0,100.0,2.0868,-0.1836,10.0,0.0,0.0,0.0,-0.099,-1.0,1.0,20783.99
348,60,6.25,0.0,100.0,0.0,29.18,0.0,100.0,1.8552,-0.1836,10.0,0.0,0.0,0.0,-0.1982,-1.0,1.0,20838.56
349,60,6.49,0.0,100.0,0.0,27.11,0.0,100.0,1.6549,-0.1836,10.0,0.0,0.0,0.0,-0.167,-1.0,1.0,20929.47
350,60,2.36,0.0,100.0,0.0,23.31,0.0,100.0,1.4262,-0.1836,9.0,0.0,0.0,0.0,-0.2287,-1.0,1.0,20986.69
351,59,2.37,0.0,100.0,0.0,21.42,0.0,100.0,1.2532,-0.1836,8.56,0.0,0.0,0.0,-0.1935,-1.0,1.0,21060.54
352,60,2.54,0.0,100.0,0.0,19.65,0.0,100.0,1.0687,-0.1836,9.56,0.0,0.0,0.0,-0.1673,-1.0,1.0,21114.7
353,59,2.67,0.0,100.0,0.0,17.35,0.0,100.0,0.9216,-0.1836,10.0,0.0,0.0,0.0,-0.1532,-1.0,1.0,21174.0
354,59,2.56,0.0,100.0,0.0,15.01,0.0,100.0,0.7766,-0.1836,10.0,0.0,0.0,0.0,-0.1286,-1.0,1.0,21227.55
355,60,2.23,0.0,100.0,0.0,12.02,0.0,100.0,0.6414,-0.2373,10.0,0.0,0.0,0.0,-0.1075,-1.0,1.0,21289.28
356,60,0.43,0.0,16.67,0.0,9.89,0.0,100.0,0.5267,-0.2373,9.0,0.0,0.0,0.0,-0.1147,-1.0,0.0,21357.99
357,60,0.5,0.0,20.0,0.0,8.41,0.0,100.0,0.4338,-0.2373,8.0,0.0,0.0,0.0,-0.0929,-1.0,0.0139,21409.03
358,60,0.83,0.0,20.0,0.0,7.72,0.0,100.0,0.3601,-0.2373,7.0,0.0,0.0,0.0,-0.0736,-1.0,0.0,21458.2
359,60,0.48,0.0,20.0,0.0,6.37,0.0,100.0,0.2898,-0.2373,6.0,0.0,0.0,0.0,-0.0703,-1.0,0.0,21519.26
360,60,0.5,0.0,20.0,0.0,5.59,0.0,100.0,0.2332,-0.2373,5.0,0.0,0.0,0.0,-0.0566,-1.0,0.0057,21589.52
361,60,0.71,0.0,20.0,0.0,4.84,0.0,80.0,0.1864,-0.2373,4.0,0.0,0.0,0.0,-0.0469,-1.0,0.1233,21649.82
362,60,0.54,0.0,20.0,0.0,3.88,0.0,64.0,0.1452,-0.2373,3.2,0.0,0.0,0.0,-0.0411,-0.8,0.0,21711.46
363,60,0.54,0.0,20.0,0.0,3.24,0.0,51.2,0.1136,-0.2373,2.56,0.0,0.0,0.0,-0.0316,-0.64,0.0,21765.6
364,60,0.57,0.0,20.0,0.0,2.76,0.0,40.96,0.0886,-0.2373,2.048,0.0,0.0,0.0,-0.025,-0.512,0.0001,21821.26
365,60,0.75,0.0,25.0,0.0,2.62,0.0,41.63,0.0706,-0.2373,1.6384,0.0,0.0,0.0,-0.018,-0.4096,0.0503,21859.3
366,60,0.83,0.0,33.33,0.0,2.5,0.0,56.0,0.0558,-0.2373,1.3107,0.0,0.0,0.0,-0.0148,-0.3277,0.0558,21947.96
367,60,1.44,0.0,50.0,0.0,3.23,0.0,91.2,0.0505,-0.2373,1.0486,0.0,0.0,0.0,-0.0053,-0.2621,0.22,21993.56
