Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Total Request Time
66,53,58.97,52.13,63.04,0.16,98.94,89.33,100.0,3705.34
67,31,62.84,59.09,70.73,0.47,100.0,100.0,100.0,3705.38
68,58,69.45,66.23,78.38,0.18,100.0,100.0,100.0,3705.42
69,59,78.61,75.76,90.63,0.34,100.0,100.0,100.0,3705.47
70,58,90.65,88.14,100.0,0.19,100.0,100.0,100.0,3705.5
71,60,100.0,100.0,100.0,0.19,100.0,100.0,100.0,3705.54
72,60,100.0,100.0,100.0,0.19,100.0,100.0,100.0,3705.59
73,57,100.0,100.0,100.0,0.19,100.0,100.0,100.0,3705.63
74,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3705.67
75,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3705.72
76,60,40.0,0.0,100.0,0.05,40.0,0.0,100.0,3717.68
77,60,60.0,0.0,100.0,0.05,59.88,0.0,99.96,3726.71
78,60,100.0,100.0,100.0,0.05,99.9,99.22,100.0,3727.63
79,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3727.67
80,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3727.72
81,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3727.76
82,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3727.8
83,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3727.84
84,60,100.0,100.0,100.0,0.05,100.0,100.0,100.0,3727.87
85,60,100.0,100.0,100.0,0.06,100.0,100.0,100.0,3728.0
86,60,100.0,100.0,100.0,0.21,100.0,100.0,100.0,3728.04
87,60,41.67,0.0,100.0,0.21,41.67,0.0,100.0,3748.29
88,60,0.71,0.0,14.29,0.19,0.69,0.0,14.15,3801.6
89,60,1.2,0.0,11.76,0.18,1.22,0.0,13.27,3861.42
90,60,1.17,0.0,10.0,0.17,1.19,0.0,10.9,3921.56
91,60,1.19,0.0,6.67,0.44,1.17,0.0,7.28,3981.49
92,60,1.06,0.0,5.0,0.21,1.02,0.0,5.25,4041.05
93,60,1.11,0.0,6.0,0.19,1.06,0.0,6.19,4101.06
94,60,1.18,0.0,5.0,0.17,1.12,0.0,5.18,4161.16
95,60,1.22,0.0,4.29,0.16,1.14,0.0,4.37,4221.98
96,60,1.21,0.0,3.8,0.15,1.12,0.0,3.85,4281.25
97,60,1.17,0.0,3.37,0.14,1.08,0.0,3.44,4340.75
98,60,1.23,0.0,4.04,0.19,1.13,0.0,4.11,4401.5
99,60,1.29,0.0,4.04,0.17,1.19,0.0,4.13,4461.71
100,60,1.29,0.0,5.0,0.16,1.19,0.0,5.12,4521.21
101,60,1.31,0.0,5.05,0.13,1.21,0.0,5.16,4581.14
102,60,1.34,0.0,5.05,0.14,1.24,0.0,4.9,4641.5
103,60,1.29,0.0,5.0,0.14,1.19,0.0,4.89,4701.33
104,60,1.24,0.0,4.95,0.14,1.14,0.0,4.83,4760.72
105,60,1.22,0.0,5.0,0.15,1.13,0.0,4.65,4821.27
106,60,1.19,0.0,5.0,0.15,1.11,0.0,5.05,4880.87
107,60,1.22,0.0,5.0,0.15,1.12,0.0,5.04,4940.59
108,60,1.2,0.0,5.0,0.15,1.12,0.0,4.68,5001.79
109,60,1.04,0.0,4.0,0.16,0.95,0.0,3.99,5061.55
110,60,0.99,0.0,4.04,0.16,0.9,0.0,4.02,5122.43
111,60,0.97,0.0,3.09,0.17,0.88,0.0,3.08,5180.21
112,60,0.92,0.0,3.06,0.06,0.83,0.0,3.06,5241.99
113,60,0.91,0.0,3.06,0.07,0.81,0.0,3.06,5301.38
114,60,0.87,0.0,3.06,0.07,0.78,0.0,3.05,5360.46
115,60,0.84,0.0,4.04,0.07,0.76,0.0,4.08,5421.21
116,60,0.89,0.0,3.03,0.18,0.81,0.0,3.07,5481.34
117,60,0.86,0.0,4.04,0.18,0.79,0.0,3.9,5540.85
118,60,0.89,0.0,4.08,0.19,0.82,0.0,4.02,5600.95
119,60,1.04,0.0,4.04,0.19,0.97,0.0,4.03,5661.01
120,60,1.02,0.0,4.04,0.17,0.95,0.0,4.1,5721.18
121,60,1.02,0.0,5.0,0.19,0.95,0.0,5.13,5781.19
122,60,1.04,0.0,5.0,0.2,0.97,0.0,5.18,5840.54
123,60,1.04,0.0,5.0,0.2,0.96,0.0,5.17,5900.85
124,60,1.04,0.0,5.0,0.2,0.96,0.0,5.16,5959.74
125,60,1.06,0.0,5.1,0.21,0.98,0.0,5.26,6019.55
126,60,1.05,0.0,6.12,0.21,0.97,0.0,6.33,6080.32
127,60,1.03,0.0,5.1,0.21,0.96,0.0,5.3,6140.89
128,60,0.96,0.0,5.1,0.21,0.89,0.0,5.24,6200.53
129,60,0.87,0.0,3.03,0.21,0.8,0.0,2.71,6260.63
130,60,0.89,0.0,3.06,0.21,0.82,0.0,2.98,6321.56
131,60,0.86,0.0,3.03,0.22,0.78,0.0,3.0,6380.55
132,60,0.92,0.0,3.03,0.22,0.85,0.0,3.0,6440.57
133,60,0.96,0.0,3.03,0.22,0.88,0.0,2.99,6501.2
134,60,0.97,0.0,3.06,0.23,0.9,0.0,3.03,6560.7
135,60,1.02,0.0,3.06,0.23,0.95,0.0,3.04,6621.08
136,60,1.07,0.0,3.03,0.23,1.0,0.0,3.02,6681.08
137,60,1.05,0.0,4.04,0.23,0.98,0.0,4.05,6740.55
138,60,1.02,0.0,4.04,0.24,0.95,0.0,4.07,6800.76
139,60,1.03,0.0,4.95,0.24,0.96,0.0,5.02,6861.32
140,60,1.06,0.0,5.05,0.19,0.98,0.0,5.16,6900.27
