Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
200,60,28.06,0.0,100.0,0.0,55.36,0.03,100.0,2.2938,0.0014,9.1277,0.0,0.0,0.0,-0.0234,-1.0,1.0,11964.44
201,60,28.33,0.0,100.0,0.0,51.66,0.02,100.0,2.3002,0.0011,10.0,0.0,-0.0,-0.0,0.0085,-1.0,1.0,12029.74
202,60,27.78,0.0,100.0,0.0,48.15,0.0,100.0,2.3263,-0.5979,10.0,0.0,-0.0,-0.0,0.0264,-1.0,1.0,12071.51
203,60,24.72,0.0,100.0,0.0,45.35,0.0,100.0,2.3054,-0.5979,10.0,0.0,0.0,0.0,-0.0043,-1.0,1.0,12146.5
204,60,26.94,0.0,100.0,0.0,47.66,0.0,100.0,2.3501,-0.5979,10.0,0.0,0.0,0.0,0.0483,-1.0,1.0,12197.41
205,60,32.5,0.0,100.0,0.0,50.32,0.0,100.0,2.4458,-0.5979,10.0,0.0,0.0,0.0,0.1342,-1.0,1.0,12247.39
206,60,33.89,0.0,100.0,0.0,53.29,0.0,100.0,2.5049,-0.5979,10.0,0.0,0.0,0.0,0.1337,-1.0,1.0,12309.83
207,60,28.33,0.0,100.0,0.0,54.26,0.0,100.0,2.4566,-0.5979,10.0,0.0,0.0,0.0,-0.0008,-1.0,1.0,12374.15
208,60,20.0,0.0,100.0,0.0,53.13,0.0,100.0,2.3084,-0.5979,9.0,0.0,0.0,0.0,-0.1482,-1.0,1.0,12438.85
209,60,18.89,0.0,100.0,0.0,49.11,0.0,100.0,2.1527,-0.5979,8.6384,0.0,0.0,0.0,-0.1558,-1.0,1.0,12508.31
210,60,25.0,0.0,100.0,0.0,51.65,0.0,100.0,2.1211,-0.5979,9.6384,0.0,0.0,0.0,-0.0316,-1.0,1.0,12581.71
211,60,34.17,0.0,100.0,0.0,57.06,0.0,100.0,2.2031,-0.0979,10.0,0.0,0.0,0.0,0.1012,-1.0,1.0,12632.94
212,60,39.44,0.0,100.0,0.0,60.14,0.0,100.0,2.3243,0.0001,10.0,0.0,-0.0,-0.0,0.1612,-1.0,1.0,12685.23
213,60,37.78,0.0,100.0,0.0,59.88,0.0,100.0,2.4252,0.0001,10.0,0.0,-0.0,-0.0,0.1342,-1.0,1.0,12733.32
214,60,42.78,0.0,100.0,0.0,63.94,0.0,100.0,2.5766,0.0001,10.0,0.0,-0.0,-0.0,0.1847,-1.0,1.0,12793.36
215,60,36.67,0.0,100.0,0.0,60.01,0.0,100.0,2.6468,0.0,10.0,0.0,-0.0,-0.0,0.0781,-1.0,1.0,12861.51
216,60,39.44,0.0,100.0,0.0,61.77,0.0,100.0,2.7559,0.0,10.0,0.0,0.0,0.0,0.1257,-1.0,1.0,12921.66
217,60,38.89,0.0,100.0,0.0,60.59,0.0,100.0,2.8982,0.0,9.6384,0.0,0.0,0.0,0.1424,-1.0,1.0,12948.97
218,60,45.28,0.0,100.0,0.0,62.65,0.0,100.0,3.1474,0.0,10.0,0.0,0.0,0.0,0.2704,-1.0,1.0,13030.22
219,60,45.28,0.0,100.0,0.0,61.96,0.0,100.0,3.3678,0.0,10.0,0.0,0.0,0.0,0.2727,-1.0,1.0,13110.87
220,60,40.28,0.0,100.0,0.0,60.63,0.0,100.0,3.4808,0.0,10.0,0.0,0.0,0.0,0.1738,-1.0,1.0,13196.19
221,60,36.39,0.0,100.0,0.0,57.85,0.0,100.0,3.4946,0.0,10.0,0.0,-0.0,-0.0,0.1139,-1.0,1.0,13223.47
222,60,26.81,0.0,100.0,0.0,53.59,0.0,100.0,3.3958,-0.5267,10.0,0.0,0.0,0.0,-0.0561,-1.0,1.0,13294.36
223,60,28.47,0.0,100.0,0.0,56.75,0.0,100.0,3.31,-0.5267,10.0,0.0,0.0,0.0,-0.0243,-1.0,1.0,13344.35
224,60,25.14,0.0,100.0,0.0,54.95,0.0,100.0,3.1506,-0.5267,10.0,0.0,-0.0,-0.0,-0.0928,-1.0,1.0,13387.96
225,60,23.19,0.0,100.0,0.0,52.47,0.0,100.0,2.9948,-0.5267,10.0,0.0,0.0,0.0,-0.0922,-1.0,1.0,13449.3
226,60,16.67,0.0,100.0,0.0,50.67,0.0,100.0,2.76,-0.5267,10.0,0.0,0.0,0.0,-0.199,-1.0,1.0,13525.73
227,60,13.89,0.0,100.0,0.0,50.34,0.0,100.0,2.5032,-0.5267,9.0,0.0,0.0,0.0,-0.2567,-1.0,1.0,13577.41
228,60,13.61,0.0,100.0,0.0,48.88,0.0,100.0,2.249,-0.5267,8.0,0.0,0.0,0.0,-0.2543,-1.0,1.0,13644.34
229,60,19.17,0.0,100.0,0.0,52.24,0.0,100.0,2.093,-0.5267,8.8439,0.0,0.0,0.0,-0.1559,-1.0,1.0,13685.6
230,60,21.11,0.0,100.0,0.0,51.54,0.0,100.0,1.9651,-0.5267,9.8439,0.0,0.0,0.0,-0.128,-1.0,1.0,13765.49
231,60,22.78,0.0,100.0,0.0,49.25,0.0,100.0,1.8803,-0.5267,10.0,0.0,0.0,0.0,-0.0707,-1.0,1.0,13841.27
232,60,21.94,0.0,100.0,0.0,45.99,0.0,100.0,1.7829,-0.5267,10.0,0.0,0.0,0.0,-0.0735,-1.0,1.0,13906.27
233,60,25.83,0.0,100.0,0.0,50.26,0.0,100.0,1.7405,-0.5267,10.0,0.0,0.0,0.0,-0.0258,-1.0,1.0,13964.68
234,60,30.83,0.0,100.0,0.0,54.64,0.0,100.0,1.7873,-0.5267,9.0,0.0,-0.0,-0.0,0.0468,-1.0,1.0,14019.44
235,60,38.61,0.0,100.0,0.0,58.85,0.0,100.0,1.96,-0.5267,8.0,0.0,0.0,0.0,0.1727,-1.0,1.0,14069.43
236,60,44.72,0.0,100.0,0.0,61.14,0.0,100.0,2.2332,-0.5267,8.6411,0.0,0.0,0.0,0.2732,-1.0,1.0,14122.78
237,60,43.89,0.0,100.0,0.0,58.95,0.0,100.0,2.4974,-0.5267,9.6411,0.0,0.0,0.0,0.2642,-1.0,1.0,14193.21
238,60,43.33,0.0,100.0,0.0,57.21,0.0,100.0,2.7605,-0.5267,10.0,0.0,0.0,0.0,0.2737,-1.0,1.0,14258.72
239,60,32.22,0.0,100.0,0.0,53.69,0.0,100.0,2.8319,-0.5267,9.048,0.0,0.0,0.0,0.0714,-1.0,1.0,14329.42
240,60,30.28,0.0,100.0,0.0,50.82,0.0,100.0,2.8998,-0.5267,10.0,0.0,0.0,0.0,0.0687,-1.0,1.0,14362.44
241,60,30.83,0.0,100.0,0.0,50.05,0.0,100.0,2.965,-0.5267,10.0,0.0,0.0,0.0,0.1002,-1.0,1.0,14423.66
242,60,32.5,0.0,100.0,0.0,48.48,0.0,100.0,3.041,-0.5267,10.0,0.0,0.0,0.0,0.1463,-1.0,1.0,14471.22
243,46,26.09,0.0,100.0,0.0,44.92,0.0,100.0,3.1255,-0.5267,10.0,0.0,0.0,0.0,0.0114,-1.0,1.0,14551.98
244,14,25.0,0.0,100.0,0.0,34.8,0.0,100.0,2.442,-0.4727,10.0,0.0,-0.0,-0.0,0.0977,-1.0,1.0,14627.66
245,60,16.67,0.0,100.0,0.0,41.92,0.0,100.0,2.737,-0.5267,10.0,0.0,0.0,0.0,-0.1317,-1.0,1.0,14687.08
246,60,10.56,0.0,100.0,0.0,43.62,0.0,100.0,2.4925,-0.5267,9.0,0.0,0.0,0.0,-0.2445,-1.0,1.0,14730.11
247,60,17.22,0.0,100.0,0.0,48.24,0.0,100.0,2.3425,-0.5267,8.0,0.0,0.0,0.0,-0.15,-1.0,1.0,14764.94
248,60,27.08,0.0,100.0,0.0,55.4,0.0,100.0,2.3199,-0.5267,7.0,0.0,0.0,0.0,-0.0226,-1.0,1.0,14830.56
249,60,29.86,0.0,100.0,0.0,57.01,0.0,100.0,2.3345,-0.5267,7.6326,0.0,0.0,0.0,0.0146,-1.0,1.0,14880.88
250,60,31.67,0.0,100.0,0.0,56.04,0.0,100.0,2.3834,-0.5267,8.6326,0.0,0.0,0.0,0.0488,-1.0,1.0,14959.79
251,60,32.5,0.0,100.0,0.0,52.92,0.0,100.0,2.462,-0.4727,9.6326,0.0,0.0,0.0,0.0786,-1.0,1.0,15017.29
252,60,32.22,0.0,100.0,0.0,50.66,0.0,100.0,2.5576,-0.4727,10.0,0.0,0.0,0.0,0.1061,-1.0,1.0,15082.79
253,60,34.44,0.0,100.0,0.0,49.48,0.0,100.0,2.6916,-0.4727,10.0,0.0,0.0,0.0,0.1651,-0.7517,1.0,15147.48
254,60,38.33,0.0,100.0,0.0,50.32,0.0,100.0,2.8925,-0.4727,10.0,0.0,0.0,0.0,0.2454,-0.6014,1.0,15220.16
255,60,35.28,0.0,100.0,0.0,49.83,0.0,100.0,2.9966,-0.4727,10.0,0.0,0.0,0.0,0.1948,-1.0,1.0,15271.7
256,60,41.11,0.0,100.0,0.0,60.1,0.0,100.0,3.1604,0.0,10.0,0.0,0.0,0.0,0.2176,-1.0,1.0,15307.03
257,60,41.67,0.0,100.0,0.0,62.3,0.0,100.0,3.2532,0.0,10.0,0.0,0.0,0.0,0.1959,-1.0,1.0,15369.93
258,60,29.17,0.0,100.0,0.0,60.66,0.0,100.0,3.1547,-0.5764,10.0,0.0,0.0,0.0,-0.0563,-1.0,1.0,15435.26
259,60,25.28,0.0,100.0,0.0,61.71,0.0,100.0,3.0225,-0.5764,10.0,0.0,0.0,0.0,-0.1155,-1.0,1.0,15508.09
260,60,26.11,0.0,100.0,0.0,62.6,0.0,100.0,2.9084,-0.5764,9.0484,0.0,0.0,0.0,-0.1141,-1.0,1.0,15561.36
261,60,27.22,0.0,100.0,0.0,59.94,0.0,100.0,2.8256,-0.5764,10.0,0.0,0.0,0.0,-0.0819,-1.0,1.0,15636.51
262,60,27.22,0.0,100.0,0.0,57.62,0.0,100.0,2.7539,-0.5764,10.0,0.0,0.0,0.0,-0.055,-1.0,1.0,15686.44
263,60,23.89,0.0,100.0,0.0,51.3,0.0,100.0,2.6388,-0.5764,10.0,0.0,0.0,0.0,-0.0984,-1.0,1.0,15725.6
264,60,24.17,0.0,100.0,0.0,48.65,0.0,100.0,2.5799,-0.5764,10.0,0.0,0.0,0.0,-0.0486,-1.0,1.0,15801.19
265,60,26.39,0.0,100.0,0.0,45.36,0.0,100.0,2.5751,-0.5764,10.0,0.0,-0.0,-0.0,0.035,-1.0,1.0,15854.51
266,60,17.92,0.0,100.0,0.0,42.76,0.0,100.0,2.436,-0.5764,10.0,0.0,-0.0,-0.0,-0.1225,-1.0,1.0,15921.38
267,60,23.19,0.0,100.0,0.0,46.08,0.0,100.0,2.3943,-0.5764,10.0,0.0,0.0,0.0,-0.025,-1.0,1.0,15976.33
268,60,23.19,0.0,100.0,0.0,49.33,0.0,100.0,2.3475,-0.5764,9.4295,0.0,0.0,0.0,-0.0469,-1.0,1.0,16054.72
269,60,29.31,0.0,100.0,0.0,55.54,0.0,100.0,2.3614,-0.5764,10.0,0.0,0.0,0.0,0.021,-1.0,1.0,16121.67
270,60,29.58,0.0,100.0,0.0,58.18,0.0,100.0,2.3597,-0.5764,9.56,0.0,0.0,0.0,-0.0017,-1.0,1.0,16186.31
271,60,31.94,0.0,100.0,0.0,57.53,0.0,100.0,2.3766,-0.0764,10.0,0.0,0.0,0.0,0.0262,-1.0,1.0,16250.38
272,60,36.67,0.0,100.0,0.0,60.49,0.0,100.0,2.4688,0.0,10.0,0.0,0.0,0.0,0.1122,-1.0,1.0,16305.28
273,60,36.67,0.0,100.0,0.0,60.67,0.0,100.0,2.5464,0.0,10.0,0.0,-0.0,-0.0,0.111,-1.0,1.0,16336.68
274,60,35.0,0.0,100.0,0.0,57.08,0.0,100.0,2.619,-0.4862,10.0,0.0,-0.0,-0.0,0.0892,-1.0,1.0,16425.83
275,60,40.14,0.0,100.0,0.0,57.36,0.0,100.0,2.7945,-0.4862,10.0,0.0,0.0,0.0,0.213,-1.0,1.0,16474.17
276,60,36.81,0.0,100.0,0.0,56.28,0.0,100.0,2.9038,-0.4862,10.0,0.0,0.0,0.0,0.1556,-1.0,1.0,16517.22
277,60,30.06,0.0,100.0,0.0,53.48,0.0,100.0,2.8788,-0.4862,10.0,0.0,0.0,0.0,0.0115,-1.0,1.0,16576.51
278,60,25.89,0.0,100.0,0.0,52.48,0.0,100.0,2.8327,-0.4862,10.0,0.0,0.0,0.0,-0.0249,-1.0,1.0,16646.81
279,60,17.56,0.0,100.0,0.0,47.97,0.0,100.0,2.6244,-0.4862,10.0,0.0,0.0,0.0,-0.1789,-1.0,1.0,16706.23
280,60,12.0,0.0,100.0,0.0,44.93,0.0,100.0,2.3621,-0.4862,10.0,0.0,0.0,0.0,-0.2456,-1.0,1.0,16776.33
281,60,15.61,0.0,100.0,0.0,44.84,0.0,100.0,2.1864,-0.4862,10.0,0.0,0.0,0.0,-0.1557,-1.0,1.0,16824.79
282,60,10.42,0.0,100.0,0.0,40.45,0.0,100.0,1.911,-0.4862,10.0,0.0,0.0,0.0,-0.2587,-1.0,1.0,16880.24
283,60,14.17,0.0,100.0,0.0,37.98,0.0,100.0,1.7617,-0.4862,10.0,0.0,0.0,0.0,-0.1327,-1.0,1.0,16924.13
284,60,20.0,0.0,100.0,0.0,40.3,0.0,100.0,1.7141,-0.4862,10.0,0.0,0.0,0.0,-0.031,-1.0,1.0,17003.62
285,60,22.22,0.0,100.0,0.0,40.77,0.0,100.0,1.6929,-0.4862,9.8122,0.0,0.0,0.0,-0.0212,-1.0,1.0,17045.3
286,60,27.22,0.0,100.0,0.0,44.99,0.0,100.0,1.7583,-0.4862,10.0,0.0,0.0,0.0,0.079,-1.0,1.0,17132.89
287,60,29.17,0.0,100.0,0.0,46.86,0.0,100.0,1.849,-0.4862,9.2918,0.0,0.0,0.0,0.0906,-1.0,1.0,17207.19
288,60,36.39,0.0,100.0,0.0,51.67,0.0,100.0,2.0459,-0.4862,10.0,0.0,0.0,0.0,0.2018,-1.0,1.0,17273.49
289,60,38.06,0.0,100.0,0.0,52.6,0.0,100.0,2.256,-0.4862,10.0,0.0,0.0,0.0,0.2301,-1.0,1.0,17315.35
290,60,39.17,0.0,100.0,0.0,52.98,0.0,100.0,2.4674,-0.4862,10.0,0.0,0.0,0.0,0.2448,-1.0,1.0,17393.21
291,60,39.44,0.0,100.0,0.0,52.84,0.0,100.0,2.6801,-0.4862,10.0,0.0,0.0,0.0,0.2461,-1.0,1.0,17426.99
292,60,39.72,0.0,100.0,0.0,53.22,0.0,100.0,2.8824,-0.4862,10.0,0.0,0.0,0.0,0.2503,-1.0,1.0,17477.55
293,60,43.06,0.0,100.0,0.0,55.35,0.0,100.0,3.1446,-0.4862,10.0,0.0,0.0,0.0,0.2984,-1.0,1.0,17533.36
294,60,38.61,0.0,100.0,0.0,54.53,0.0,100.0,3.3209,-0.4862,10.0,0.0,0.0,0.0,0.2187,-1.0,1.0,17590.16
295,60,30.28,0.0,100.0,0.0,51.49,0.0,100.0,3.3529,-0.4862,10.0,0.0,0.0,0.0,0.0603,-1.0,1.0,17639.47
296,60,27.78,0.0,100.0,0.0,52.4,0.0,100.0,3.3339,-0.4862,10.0,0.0,0.0,0.0,0.0232,-1.0,1.0,17700.37
297,60,27.78,0.0,100.0,0.0,55.19,0.0,100.0,3.2654,-0.4862,10.0,0.0,0.0,0.0,-0.0019,-1.0,1.0,17758.33
298,60,18.33,0.0,100.0,0.0,51.26,0.0,100.0,3.0548,-0.4862,10.0,0.0,0.0,0.0,-0.1932,-1.0,1.0,17858.45
299,60,16.67,0.0,100.0,0.0,48.92,0.0,100.0,2.8561,-0.4862,10.0,0.0,0.0,0.0,-0.1793,-1.0,1.0,17901.59
300,60,20.83,0.0,100.0,0.0,51.62,0.0,100.0,2.7155,-0.4862,10.0,0.0,0.0,0.0,-0.124,-1.0,1.0,17976.96
301,60,25.83,0.0,100.0,0.0,51.82,0.0,100.0,2.6603,-0.4862,10.0,0.0,0.0,0.0,-0.0318,-1.0,1.0,18027.17
302,60,23.61,0.0,100.0,0.0,52.06,0.0,100.0,2.5765,-0.4862,10.0,0.0,0.0,0.0,-0.0698,-1.0,1.0,18068.13
303,60,25.69,0.0,100.0,0.0,54.79,0.0,100.0,2.5155,-0.4862,10.0,0.0,0.0,0.0,-0.0602,-1.0,1.0,18121.21
304,60,26.94,0.0,100.0,0.0,52.34,0.0,100.0,2.4867,-0.4862,10.0,0.0,0.0,0.0,-0.0121,-1.0,1.0,18187.66
305,60,32.78,0.0,100.0,0.0,54.76,0.0,100.0,2.5611,-0.4862,10.0,0.0,0.0,0.0,0.091,-1.0,1.0,18266.14
306,60,31.11,0.0,100.0,0.0,53.56,0.0,100.0,2.604,-0.4862,10.0,0.0,0.0,0.0,0.0634,-1.0,1.0,18317.15
307,60,25.28,0.0,100.0,0.0,50.61,0.0,100.0,2.5682,-0.4862,10.0,0.0,0.0,0.0,-0.0324,-1.0,1.0,18401.21
308,60,28.61,0.0,100.0,0.0,49.97,0.0,100.0,2.5939,-0.4862,10.0,0.0,0.0,0.0,0.0477,-1.0,1.0,18453.17
309,60,33.06,0.0,100.0,0.0,53.43,0.0,100.0,2.6585,0.0001,10.0,0.0,0.0,0.0,0.1161,-1.0,1.0,18508.14
310,60,34.72,0.0,100.0,0.0,60.49,0.0,100.0,2.6975,0.0001,10.0,0.0,-0.0,-0.0,0.0793,-1.0,1.0,18564.59
311,60,38.61,0.0,100.0,0.0,64.02,0.0,100.0,2.792,0.0001,10.0,0.0,-0.0,-0.0,0.1278,-1.0,1.0,18640.67
312,60,35.28,0.0,100.0,0.0,64.35,0.0,100.0,2.8054,0.0001,10.0,0.0,-0.0,-0.0,0.0309,-1.0,1.0,18717.54
313,60,37.22,0.0,100.0,0.0,68.43,0.0,100.0,2.8299,0.0001,10.0,0.0,-0.0,-0.0,0.0412,-1.0,1.0,18774.43
314,60,40.56,0.0,100.0,0.0,68.58,0.0,100.0,2.9269,0.0,10.0,0.0,0.0,0.0,0.1136,-1.0,1.0,18820.36
315,60,35.28,0.0,100.0,0.0,63.8,0.0,100.0,2.9442,0.0,9.9529,0.0,0.0,0.0,0.0173,-1.0,1.0,18886.1
316,60,35.56,0.0,100.0,0.0,62.32,0.0,100.0,2.9843,0.0,10.0,0.0,0.0,0.0,0.056,-1.0,1.0,18958.35
317,60,35.83,0.0,100.0,0.0,60.31,0.0,100.0,3.0591,0.0,10.0,0.0,0.0,0.0,0.0841,-1.0,1.0,19001.94
318,60,41.39,0.0,100.0,0.0,59.52,0.0,100.0,3.2497,0.0,10.0,0.0,0.0,0.0,0.2072,-1.0,1.0,19052.89
319,60,34.17,0.0,100.0,0.0,57.4,0.0,100.0,3.2854,0.0,10.0,0.0,-0.0,-0.0,0.0515,-1.0,1.0,19116.38
320,60,32.22,0.0,100.0,0.0,58.42,0.0,100.0,3.2731,0.0,10.0,0.0,0.0,0.0,0.0376,-1.0,1.0,19167.8
321,60,26.94,0.0,100.0,0.0,57.49,0.0,100.0,3.1834,0.0,10.0,0.0,0.0,0.0,-0.06,-1.0,1.0,19218.24
322,60,25.0,0.0,100.0,0.0,58.44,0.0,100.0,3.0385,0.0,10.0,0.0,0.0,0.0,-0.1061,-1.0,1.0,19281.19
323,60,20.83,0.0,100.0,0.0,55.65,0.0,100.0,2.8464,0.0,10.0,0.0,0.0,0.0,-0.1755,-1.0,1.0,19351.51
324,60,25.0,0.0,100.0,0.0,59.42,0.0,100.0,2.7418,0.0,10.0,0.0,0.0,0.0,-0.1013,-1.0,1.0,19427.15
325,60,26.67,0.0,100.0,0.0,57.6,0.0,100.0,2.6449,0.0,10.0,0.0,0.0,0.0,-0.0655,-1.0,1.0,19488.1
326,60,27.5,0.0,100.0,0.0,57.25,0.0,100.0,2.5782,0.0,10.0,0.0,0.0,0.0,-0.05,-1.0,1.0,19546.38
327,60,33.06,0.0,100.0,0.0,60.41,0.0,100.0,2.5792,0.0,10.0,0.0,0.0,0.0,0.0274,-1.0,1.0,19608.48
328,60,32.5,0.0,100.0,0.0,59.21,0.0,100.0,2.5851,0.0,10.0,0.0,0.0,0.0,0.0226,-1.0,1.0,19640.07
329,60,31.83,0.0,100.0,0.0,57.2,0.0,100.0,2.6016,0.0,10.0,0.0,0.0,0.0,0.0226,-1.0,1.0,19684.53
330,60,32.11,0.0,100.0,0.0,57.38,0.0,100.0,2.6283,0.0,10.0,0.0,0.0,0.0,0.0415,-1.0,1.0,19736.29
331,60,31.28,0.0,100.0,0.0,52.93,0.0,100.0,2.6289,-0.2793,10.0,0.0,0.0,0.0,0.0425,-1.0,1.0,19801.37
332,60,29.03,0.0,100.0,0.0,50.68,0.0,100.0,2.6468,-0.2793,10.0,0.0,0.0,0.0,0.0513,-1.0,1.0,19870.19
333,60,27.36,0.0,100.0,0.0,48.54,0.0,100.0,2.6561,-0.2793,10.0,0.0,0.0,0.0,0.0404,-1.0,1.0,19962.52
334,60,20.42,0.0,100.0,0.0,45.04,0.0,100.0,2.579,-0.2793,9.5142,0.0,0.0,0.0,-0.0771,-1.0,1.0,20055.19
335,60,20.83,0.0,100.0,0.0,42.45,0.0,100.0,2.5334,-0.2793,10.0,0.0,0.0,0.0,-0.0338,-1.0,1.0,20117.56
336,60,18.61,0.0,100.0,0.0,39.25,0.0,100.0,2.4462,-0.2793,10.0,0.0,0.0,0.0,-0.0523,-1.0,1.0,20202.65
337,60,15.83,0.0,100.0,0.0,36.73,0.0,100.0,2.3537,-0.2793,10.0,0.0,0.0,0.0,-0.0758,-1.0,1.0,20319.24
338,60,9.44,0.0,100.0,0.0,34.37,0.0,100.0,2.1637,-0.2793,10.0,0.0,0.0,0.0,-0.181,-1.0,1.0,20369.55
339,60,1.94,0.0,100.0,0.0,30.19,0.0,100.0,1.8402,-0.2793,10.0,0.0,0.0,0.0,-0.3068,-1.0,1.0,20434.25
340,60,1.88,0.0,100.0,0.0,26.82,0.0,100.0,1.5577,-0.2793,10.0,0.0,0.0,0.0,-0.2658,-1.0,1.0,20481.06
341,60,0.24,0.0,14.29,0.0,23.53,0.0,100.0,1.2924,-0.2793,9.0,0.0,0.0,0.0,-0.2653,-1.0,0.0,20552.87
342,60,2.0,0.0,100.0,0.0,21.48,0.0,100.0,1.0847,-0.2793,8.0,0.0,0.0,0.0,-0.2078,-1.0,1.0,20599.23
343,60,2.08,0.0,100.0,0.0,18.46,0.0,100.0,0.9086,-0.2793,7.0,0.0,0.0,0.0,-0.1761,-1.0,1.0,20663.84
344,60,2.0,0.0,100.0,0.0,15.45,0.0,100.0,0.762,-0.2793,6.0,0.0,0.0,0.0,-0.1466,-1.0,1.0,20719.0
345,60,2.0,0.0,100.0,0.0,13.09,0.0,100.0,0.6453,-0.2793,6.048,0.0,0.0,0.0,-0.1167,-1.0,1.0,20784.53
346,60,2.0,0.0,100.0,0.0,10.88,0.0,100.0,0.552,-0.2793,7.048,0.0,0.0,0.0,-0.0932,-1.0,1.0,20832.26
347,60,2.0,0.0,100.0,0.0,9.12,0.0,100.0,0.4808,-0.2793,8.048,0.0,0.0,0.0,-0.0712,-0.8,1.0,20902.2
348,60,1.9,0.0,100.0,0.0,7.55,0.0,100.0,0.4253,-0.2793,9.048,0.0,0.0,0.0,-0.0555,-0.64,1.0,20970.98
349,60,1.94,0.0,100.0,0.0,6.53,0.0,100.0,0.3856,-0.2793,10.0,0.0,-0.0,-0.0,-0.0389,-0.512,1.0,21042.94
350,60,1.94,0.0,100.0,0.0,5.64,0.0,100.0,0.3404,-0.2793,10.0,0.0,-0.0,-0.0,-0.0285,-0.4096,1.0,21103.97
351,60,1.9,0.0,100.0,0.0,4.86,0.0,100.0,0.3036,-0.2793,10.0,0.0,-0.0,-0.0,-0.0201,-0.3277,1.0,21177.76
352,60,0.49,0.0,16.67,0.0,4.58,0.0,100.0,0.2605,-0.2793,9.0,0.0,0.0,0.0,-0.0431,-1.0,0.1124,21228.58
353,60,0.63,0.0,14.29,0.0,4.31,0.0,100.0,0.2219,-0.2793,8.0,0.0,-0.0,-0.0,-0.0386,-1.0,0.1102,21314.49
354,60,0.72,0.0,16.67,0.0,4.08,0.0,100.0,0.1872,-0.2793,7.0,0.0,0.0,0.0,-0.0347,-1.0,0.0548,21375.05
355,60,0.89,0.0,14.29,0.0,3.98,0.0,100.0,0.1567,-0.2793,6.0,0.0,-0.0,-0.0,-0.0305,-1.0,0.1239,21437.16
356,60,1.13,0.0,14.29,0.0,4.04,0.0,100.0,0.1298,-0.2793,5.0,0.0,-0.0,-0.0,-0.0269,-1.0,0.1429,21483.35
357,60,0.98,0.0,16.67,0.0,3.37,0.0,80.0,0.1009,-0.2793,4.0,0.0,-0.0,-0.0,-0.0289,-1.0,0.0238,21531.75
358,60,1.07,0.0,16.67,0.0,3.09,0.0,64.0,0.08,-0.2793,3.2,0.0,0.0,0.0,-0.0209,-0.8,0.0238,21582.22
359,60,1.15,0.0,20.0,0.0,2.87,0.0,51.2,0.0631,-0.2793,2.56,0.0,0.0,0.0,-0.0168,-0.64,0.0237,21631.11
360,60,1.38,0.0,33.33,0.0,2.95,0.0,48.48,0.0516,-0.2793,2.048,0.0,0.0,0.0,-0.0116,-0.512,0.1502,21679.65
361,60,1.96,0.0,50.0,0.0,3.8,0.0,85.38,0.0483,-0.2793,1.6384,0.0,0.0,0.0,-0.0032,-0.4096,0.2576,21728.62
362,60,1.11,0.0,50.0,0.0,2.72,0.0,100.0,0.0293,-0.2793,1.3107,0.0,0.0,0.0,-0.019,-0.474,0.0731,21795.59
363,60,1.94,0.0,100.0,0.0,2.56,0.0,100.0,0.0389,-0.2793,1.6301,0.0,0.0,0.0,0.0095,-0.2621,1.0,21873.4
364,60,1.9,0.0,100.0,0.0,2.39,0.0,100.0,0.0494,-0.2793,2.6301,0.0,0.0,0.0,0.0106,-0.2097,1.0,21952.57
365,60,0.28,0.0,16.67,0.0,1.23,0.0,32.6,0.0288,-0.2793,1.6301,0.0,0.0,0.0,-0.0206,-1.0,0.0225,22010.33
366,60,0.0,0.0,0.0,0.0,0.71,0.0,26.08,0.0166,-0.2793,1.3041,0.0,0.0,0.0,-0.0123,-0.326,0.0,22059.12
367,60,0.0,0.0,0.0,0.0,0.57,0.0,20.87,0.0094,-0.2793,1.0433,0.0,0.0,0.0,-0.0071,-0.2608,0.0,22113.05
368,60,0.0,0.0,0.0,0.0,0.46,0.0,16.69,0.0037,-0.2793,0.8346,0.0,0.0,0.0,-0.0057,-0.2087,0.0,22171.59
369,60,0.0,0.0,0.0,0.0,0.37,0.0,13.35,-0.0009,-0.2793,0.6677,0.0,0.0,0.0,-0.0046,-0.1669,0.0,22219.8
370,60,0.0,0.0,0.0,0.0,0.29,0.0,10.68,-0.0045,-0.2793,0.5342,0.0,0.0,0.0,-0.0037,-0.1335,0.0,22286.32
371,60,0.0,0.0,0.0,0.0,0.23,0.0,8.55,-0.0074,-0.2793,0.4273,0.0,0.0,0.0,-0.0029,-0.1068,0.0,22347.83
372,60,1.0,0.0,50.0,0.0,1.39,0.0,60.0,0.0002,-0.2793,0.5,0.0,0.0,0.0,0.0077,-0.0855,0.5,22399.71
373,60,1.04,0.0,50.0,0.0,1.99,0.0,94.0,0.002,-0.2793,0.7,0.0,0.0,0.0,0.0018,-0.0684,0.2,22456.75
374,60,1.04,0.0,50.0,0.0,2.06,0.0,100.0,0.0007,-0.2793,0.73,0.0,0.0,0.0,-0.0013,-0.0547,0.03,22523.91
375,60,1.11,0.0,50.0,0.0,2.13,0.0,100.0,0.0,-0.2793,0.73,0.0,0.0,0.0,-0.0007,-0.0438,0.0282,22606.46
