Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
185,60,3.9,0.0,9.88,0.68,2.74,0.0,9.72,-0.0157,-0.066,0.0213,0.0,-0.0,-0.0,-0.002,-0.031,0.0269,11118.51
186,60,3.66,0.0,8.86,0.68,2.46,0.0,8.57,-0.017,-0.0744,0.0223,0.0,0.0,0.0,-0.0014,-0.0448,0.0277,11177.92
187,60,3.25,0.0,7.59,0.68,2.0,0.0,6.85,-0.02,-0.0823,0.0278,0.0,-0.0,-0.0,-0.0029,-0.0307,0.0187,11238.22
188,60,2.97,0.0,9.09,0.69,1.8,0.0,8.33,-0.0212,-0.0752,0.0203,0.0,-0.0,-0.0,-0.0012,-0.0235,0.0161,11297.38
189,60,2.73,0.0,9.09,0.69,1.56,0.0,9.41,-0.0229,-0.0745,0.0274,0.0,-0.0,-0.0,-0.0017,-0.0324,0.0159,11357.96
190,60,2.08,0.0,6.9,0.69,1.04,0.0,6.53,-0.0287,-0.085,0.0153,0.0,-0.0,-0.0,-0.0058,-0.0328,0.0168,11417.78
191,60,2.39,0.0,6.98,0.7,1.34,0.0,6.41,-0.026,-0.0946,0.0219,0.0,0.0,0.0,0.0026,-0.0162,0.0313,11477.23
192,60,2.77,0.0,7.89,0.7,1.68,0.0,7.78,-0.0224,-0.0942,0.034,0.0,-0.0,-0.0,0.0036,-0.0128,0.0312,11538.18
193,60,3.12,0.0,7.79,0.71,2.03,0.0,7.42,-0.0184,-0.1016,0.0253,0.0,-0.0,-0.0,0.004,-0.018,0.0268,11598.24
194,60,3.37,0.0,7.41,0.72,2.27,0.0,7.51,-0.0155,-0.1083,0.0406,0.0,-0.0,-0.0,0.003,-0.026,0.0288,11657.63
195,60,3.52,0.0,7.59,0.72,2.42,0.0,7.81,-0.0133,-0.1016,0.0364,0.0,0.0,0.0,0.0022,-0.0165,0.0259,11717.64
196,60,3.92,0.0,7.5,0.73,2.9,0.0,7.36,-0.0084,-0.0828,0.0359,0.0,0.0,0.0,0.0049,-0.0251,0.0415,11777.5
197,60,4.26,0.0,8.54,0.74,3.32,0.0,8.73,-0.0046,-0.0768,0.0451,0.0,-0.0,-0.0,0.0038,-0.0164,0.0349,11837.38
198,60,4.59,0.0,8.54,0.75,3.65,0.0,8.7,-0.0015,-0.0639,0.0383,0.0,-0.0,-0.0,0.0031,-0.0188,0.0365,11898.4
199,60,4.98,0.0,10.13,0.77,4.14,0.0,11.53,0.0024,-0.0709,0.0561,0.0,0.0,0.0,0.0039,-0.0248,0.0486,11958.22
200,60,5.64,0.0,11.11,0.78,4.97,0.0,12.96,0.0084,-0.0774,0.0586,0.0,-0.0,-0.0,0.0061,-0.0189,0.0338,12017.91
201,60,5.23,0.0,11.25,0.79,4.47,0.0,13.09,0.0024,-0.0833,0.05,0.0,-0.0,-0.0,-0.0061,-0.0326,0.0107,12077.74
202,60,4.78,0.0,9.88,0.8,3.89,0.0,11.02,-0.0037,-0.0888,0.0391,0.0,0.0,0.0,-0.006,-0.035,0.0131,12137.99
203,60,4.31,0.0,10.23,0.8,3.29,0.0,10.82,-0.0092,-0.0939,0.0411,0.0,0.0,0.0,-0.0055,-0.0279,0.0144,12197.67
204,60,3.89,0.0,9.09,0.81,2.86,0.0,9.4,-0.0131,-0.0986,0.0212,0.0,0.0,0.0,-0.004,-0.0227,0.0171,12258.08
205,60,3.54,0.0,9.2,0.82,2.49,0.0,9.13,-0.0165,-0.1029,0.0166,0.0,-0.0,-0.0,-0.0033,-0.0266,0.0166,12318.08
206,60,2.92,0.0,9.52,0.82,1.84,0.0,9.46,-0.0226,-0.1068,0.0166,0.0,-0.0,-0.0,-0.0061,-0.0425,0.0083,12378.15
207,60,2.58,0.0,10.59,0.82,1.56,0.0,10.83,-0.0256,-0.1105,0.0252,0.0,0.0,0.0,-0.003,-0.0266,0.0166,12438.49
208,60,2.13,0.0,10.47,0.83,1.15,0.0,10.71,-0.0303,-0.117,0.0201,0.0,-0.0,-0.0,-0.0047,-0.0311,0.0163,12498.37
209,60,1.67,0.0,7.23,0.83,0.62,0.0,6.31,-0.0356,-0.1258,0.0091,0.0,-0.0,-0.0,-0.0053,-0.0401,0.0153,12557.58
210,60,1.05,0.0,3.9,0.83,0.32,0.0,2.51,-0.0416,-0.1338,-0.004,0.0,0.0,0.0,-0.006,-0.049,0.0225,12617.94
211,60,1.12,0.0,4.17,0.83,0.38,0.0,3.11,-0.0437,-0.1412,0.0032,0.0,-0.0,-0.0,-0.0021,-0.0163,0.0305,12677.72
212,60,1.17,0.0,4.11,0.84,0.47,0.0,3.14,-0.0455,-0.1481,0.0068,0.0,-0.0,-0.0,-0.0018,-0.015,0.0168,12738.19
213,60,1.15,0.0,4.11,0.84,0.44,0.0,3.12,-0.0481,-0.1544,0.0091,0.0,-0.0,-0.0,-0.0026,-0.0138,0.0111,12797.8
214,60,1.26,0.0,3.95,0.23,0.49,0.0,2.84,-0.0492,-0.1602,0.0084,0.0,0.0,0.0,-0.001,-0.0132,0.013,12857.71
215,60,1.19,0.0,4.71,0.23,0.47,0.0,3.96,-0.0512,-0.1655,0.01,0.0,-0.0,-0.0,-0.002,-0.014,0.0109,12918.46
216,60,1.3,0.0,4.71,0.23,0.49,0.0,3.97,-0.0516,-0.1577,0.0084,0.0,-0.0,-0.0,-0.0004,-0.0131,0.0128,12976.83
217,60,1.29,0.0,4.82,0.23,0.52,0.0,4.07,-0.0521,-0.1498,0.0078,0.0,-0.0,-0.0,-0.0005,-0.0129,0.0188,13037.38
218,60,1.4,0.0,5.19,0.23,0.58,0.0,4.64,-0.0517,-0.15,0.0256,0.0,-0.0,-0.0,0.0004,-0.0146,0.0261,13098.11
219,60,1.37,0.0,4.71,0.24,0.49,0.0,3.86,-0.0521,-0.1542,0.0098,0.0,-0.0,-0.0,-0.0004,-0.0158,0.0212,13158.39
220,60,1.3,0.0,4.0,0.24,0.44,0.0,3.09,-0.0521,-0.1581,0.0068,0.0,-0.0,-0.0,-0.0,-0.0266,0.0202,13202.33
