Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Total Request Time
428,60,6.49,0.0,36.36,0.23,47.79,5.03,100.0,14567.45
429,60,5.63,0.0,100.0,0.24,40.98,3.95,100.0,14600.96
430,60,2.63,0.0,50.0,0.13,34.37,3.1,100.0,14653.76
431,60,0.56,0.0,8.57,0.12,27.96,2.42,79.94,14710.45
432,60,0.72,0.0,8.57,0.11,22.99,1.88,63.9,14759.64
433,60,0.8,0.0,7.89,0.26,19.1,1.46,51.07,14826.54
434,60,0.85,0.0,7.69,0.09,16.05,1.12,40.81,14893.29
435,60,0.73,0.0,6.9,0.08,13.49,0.85,36.53,14946.96
436,60,0.8,0.0,6.9,0.08,11.52,0.65,35.47,15013.01
437,60,1.05,0.0,7.14,0.07,10.19,1.03,34.61,15063.82
438,60,1.11,0.0,6.9,0.07,9.19,0.81,32.18,15116.46
439,60,0.97,0.0,7.14,0.06,8.25,0.63,28.36,15192.21
440,60,1.08,0.0,6.25,0.06,7.61,0.49,25.52,15246.41
441,60,1.12,0.0,7.32,0.05,7.14,0.38,25.05,15309.35
442,60,1.22,0.0,9.68,0.05,6.86,0.29,28.01,15370.31
443,60,1.19,0.0,7.69,0.04,6.61,0.22,28.97,15423.59
444,60,1.19,0.0,7.14,0.04,6.42,0.14,29.73,15491.34
445,60,1.17,0.0,7.14,0.04,6.24,0.08,30.32,15551.4
446,60,1.11,0.0,9.09,0.03,6.04,0.03,30.18,15597.89
447,60,1.16,0.0,9.09,0.03,5.93,0.0,31.97,15657.35
448,60,1.02,0.0,7.69,0.03,5.7,0.0,33.0,15732.86
449,60,1.08,0.0,8.33,0.03,5.58,0.0,34.45,15790.42
450,60,1.12,0.0,9.09,0.02,5.52,0.0,35.6,15837.64
451,60,0.99,0.0,7.69,0.02,5.34,0.0,28.21,15913.87
452,60,0.88,0.0,6.45,0.02,5.1,0.0,22.76,15961.4
453,60,1.02,0.0,5.88,0.02,5.04,0.0,23.36,16022.6
454,60,1.14,0.0,6.9,0.02,5.12,0.0,23.34,16093.93
455,60,1.14,0.0,8.33,0.02,5.19,0.0,23.54,16143.94
456,60,1.18,0.0,8.33,0.02,5.28,0.0,24.69,16191.54
457,60,1.03,0.0,7.14,0.01,5.2,0.0,26.67,16278.21
458,60,1.16,0.0,10.81,0.01,5.27,0.0,31.99,16321.21
459,60,1.18,0.0,10.81,0.01,5.35,0.0,36.33,16381.79
460,60,1.28,0.0,9.68,0.02,5.51,0.0,38.64,16442.73
461,60,1.17,0.0,9.38,0.02,5.52,0.0,38.7,16504.49
462,60,1.21,0.0,10.71,0.03,5.58,0.0,38.74,16564.98
463,60,1.38,0.0,10.71,0.04,5.8,0.0,40.53,16616.32
464,60,1.27,0.0,9.38,0.04,5.86,0.0,41.65,16686.15
465,60,1.15,0.0,9.38,0.05,5.79,0.0,42.53,16748.63
466,60,1.37,0.0,10.0,0.06,5.95,0.0,43.21,16795.98
467,60,1.41,0.0,10.0,0.06,6.12,0.0,43.46,16871.35
468,60,1.33,0.0,14.29,0.07,6.17,0.0,37.34,16931.25
469,60,1.11,0.0,12.5,0.08,6.0,0.0,37.39,16986.83
470,60,1.06,0.0,12.5,0.07,5.81,0.0,40.69,17044.34
471,60,1.07,0.0,12.5,0.07,5.67,0.0,44.98,17097.04
472,60,0.99,0.0,8.33,0.06,5.48,0.0,44.24,17175.09
473,60,1.01,0.0,6.67,0.06,5.34,0.0,41.55,17223.47
474,60,0.86,0.0,6.67,0.05,5.08,0.0,38.54,17276.45
475,60,0.92,0.0,8.33,0.05,4.95,0.0,35.6,17351.01
476,60,0.85,0.0,8.82,0.04,4.76,0.0,28.38,17410.39
477,60,0.79,0.0,7.69,0.04,4.56,0.0,27.76,17465.58
478,60,0.78,0.0,7.69,0.04,4.38,0.0,29.79,17534.36
479,60,1.06,0.0,6.9,0.03,4.53,0.0,30.6,17578.77
480,60,1.02,0.0,9.09,0.03,4.6,0.0,32.04,17636.71
481,60,1.02,0.0,7.41,0.03,4.66,0.0,32.38,17717.99
482,60,1.1,0.0,7.69,0.03,4.79,0.0,33.44,17766.17
483,60,1.05,0.0,6.67,0.02,4.84,0.0,31.13,17828.5
484,60,0.96,0.0,6.06,0.02,4.79,0.0,28.3,17888.97
485,60,1.04,0.0,7.14,0.02,4.84,0.0,25.58,17934.34
486,60,0.94,0.0,7.69,0.02,4.77,0.0,27.09,18003.34
487,60,1.06,0.0,7.69,0.02,4.83,0.0,29.26,18065.54
488,60,1.13,0.0,7.41,0.02,4.95,0.0,30.7,18126.32
489,60,0.91,0.0,8.7,0.02,4.83,0.0,28.29,18181.04
490,60,0.94,0.0,8.33,0.01,4.76,0.0,26.98,18243.98
491,60,0.71,0.0,7.14,0.01,4.48,0.0,28.63,18304.08
492,60,0.73,0.0,4.76,0.01,4.28,0.0,26.96,18368.17
493,60,0.78,0.0,7.14,0.01,4.16,0.0,25.16,18426.82
494,60,0.78,0.0,7.69,0.01,4.08,0.0,26.67,18489.08
495,60,0.93,0.0,8.33,0.01,4.15,0.0,28.1,18549.37
496,60,0.81,0.0,6.9,0.01,4.1,0.0,29.23,18606.56
497,60,1.03,0.0,6.9,0.01,4.28,0.0,30.12,18669.31
498,60,1.08,0.0,9.52,0.03,4.47,0.0,27.38,18726.12
499,60,1.05,0.0,12.5,0.03,4.59,0.0,25.19,18784.18
500,60,1.34,0.0,8.7,0.01,4.98,0.0,27.12,18846.43
501,60,1.48,0.0,9.52,0.01,5.42,0.0,28.75,18909.94
502,60,1.47,0.0,10.53,0.01,5.77,0.0,30.59,18963.05
503,60,1.46,0.0,10.53,0.0,6.04,0.0,31.25,19017.99
504,60,1.53,0.0,10.53,0.0,6.32,0.0,33.82,19094.9
505,60,1.24,0.0,8.33,0.0,6.26,0.0,35.3,19149.53
506,60,1.34,0.0,8.7,0.0,6.3,0.0,35.05,19199.28
507,60,1.09,0.0,8.7,0.0,6.09,0.0,35.93,19263.61
508,60,1.14,0.0,10.0,0.03,5.97,0.0,36.62,19330.01
509,60,1.21,0.0,10.0,0.04,5.95,0.0,36.57,19390.2
510,60,0.95,0.0,11.11,0.05,5.67,0.0,33.33,19444.34
511,60,0.88,0.0,9.38,0.05,5.37,0.0,35.95,19497.79
512,60,0.8,0.0,9.38,0.06,5.06,0.0,38.03,19564.46
513,60,0.71,0.0,7.69,0.06,4.73,0.0,38.0,19618.17
514,60,0.67,0.0,10.0,0.07,4.42,0.0,40.27,19682.6
515,60,0.67,0.0,11.11,0.06,4.17,0.0,43.19,19754.8
516,60,0.93,0.0,9.52,0.07,4.23,0.0,43.93,19807.04
517,60,0.77,0.0,5.88,0.08,4.12,0.0,40.86,19863.58
518,60,0.73,0.0,6.06,0.09,3.98,0.0,32.54,19927.73
519,60,0.73,0.0,6.06,0.1,3.89,0.0,25.9,19989.23
520,60,0.77,0.0,5.0,0.11,3.85,0.0,22.38,20050.49
521,60,0.97,0.0,6.25,0.12,4.02,0.0,24.03,20106.87
522,60,1.05,0.0,9.09,0.13,4.23,0.0,26.07,20162.37
523,60,0.95,0.0,7.14,0.14,4.3,0.0,27.86,20229.32
524,60,1.2,0.0,8.33,0.15,4.6,0.0,28.13,20293.46
525,60,1.2,0.0,7.41,0.16,4.84,0.0,27.1,20342.12
526,60,1.22,0.0,7.41,0.17,5.06,0.0,24.37,20397.84
527,60,1.17,0.0,7.41,0.17,5.18,0.0,23.99,20464.56
528,60,1.09,0.0,8.0,0.18,5.2,0.0,27.04,20517.45
529,60,1.15,0.0,7.14,0.18,5.27,0.0,28.61,20599.29
530,56,0.88,0.0,5.56,0.19,4.77,0.0,28.28,20644.06
531,57,0.82,0.0,6.06,0.07,5.06,0.0,28.5,20697.66
532,55,0.78,0.0,6.9,0.01,4.34,0.0,29.5,20763.04
533,59,0.99,0.0,8.33,0.12,4.4,0.0,28.08,20828.22
534,60,0.98,0.0,6.67,0.2,4.8,0.0,26.74,20880.64
535,60,1.12,0.0,7.69,0.13,4.92,0.0,25.49,20938.08
536,60,0.79,0.0,6.67,0.13,4.69,0.0,20.3,21009.27
537,60,0.85,0.0,7.14,0.14,4.57,0.0,21.29,21058.23
538,60,0.91,0.0,7.69,0.14,4.53,0.0,24.11,21123.22
539,60,0.75,0.0,6.9,0.13,4.34,0.0,26.11,21184.19
540,60,0.79,0.0,10.53,0.12,4.22,0.0,31.34,21250.32
541,56,0.85,0.0,11.11,0.11,4.44,0.0,36.11,21287.6
542,59,0.82,0.0,10.53,0.0,4.16,0.0,39.34,21319.56
543,18,0.43,0.0,5.56,0.0,2.79,0.0,20.92,21326.41
