Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
290,59,1.05,0.0,4.0,0.11,1.09,0.0,4.47,-0.001,-0.03,0.0254,0.0,-0.0,-0.0,-0.0014,-0.0195,0.0101,13760.34
291,60,1.02,0.0,4.0,0.03,1.04,0.0,4.39,-0.0021,-0.0308,0.0203,0.0,0.0,0.0,-0.0005,-0.0114,0.0103,13820.56
292,59,1.12,0.0,4.04,0.03,1.14,0.0,4.49,-0.0013,-0.0314,0.0222,0.0,0.0,0.0,-0.0,-0.0114,0.0109,13880.54
293,63,0.99,0.0,4.04,0.06,0.98,0.0,4.45,-0.0029,-0.0321,0.0184,0.0,0.0,0.0,-0.0012,-0.0139,0.0118,13940.09
294,57,0.97,0.0,3.06,0.07,0.93,0.0,3.34,-0.0037,-0.0326,0.0146,0.0,-0.0,-0.0,-0.0008,-0.0143,0.0101,14000.29
295,57,0.93,0.0,3.06,0.07,0.9,0.0,3.32,-0.0046,-0.0332,0.012,0.0,0.0,0.0,-0.0004,-0.0107,0.0116,14060.85
296,59,0.92,0.0,3.06,0.06,0.91,0.0,3.28,-0.0039,-0.0338,0.0138,0.0,-0.0,-0.0,-0.0002,-0.0183,0.0111,14120.32
297,62,0.89,0.0,3.03,0.07,0.87,0.0,3.27,-0.0053,-0.0342,0.0124,0.0,0.0,0.0,-0.0004,-0.011,0.01,14180.26
298,60,0.92,0.0,3.03,0.07,0.89,0.0,3.21,-0.0051,-0.0347,0.0143,0.0,0.0,0.0,-0.0006,-0.0118,0.012,14240.88
299,59,0.93,0.0,3.03,0.08,0.91,0.0,3.34,-0.005,-0.0351,0.0149,0.0,0.0,0.0,0.0006,-0.0106,0.0199,14299.64
300,36,0.99,0.0,3.06,0.07,0.96,0.0,3.24,-0.0046,-0.0354,0.0108,0.0,-0.0,-0.0,-0.001,-0.0117,0.002,14335.02
